tic,n_events_ge2,max_event_snr,period_fap,tls_sde
149989242,19,3.2334927975006873,0.07492507492507493,6.217221654851985
150188659,5,2.959432762096955,0.07992007992007992,4.553454414277178
150098542,19,5.521773510994713,0.4175824175824176,5.4896213033813215
150106948,27,3.454267056822133,0.2177822177822178,6.3253863157882755
150271706,3,2.8798910476316864,0.45254745254745254,4.4893118935982095
150102227,28,3.5520839642473776,0.7642357642357642,17.753768321375386
150146973,44,3.664527635919151,0.973026973026973,7.468757526082181
150187916,24,3.727243392384055,0.000999000999000999,16.988024639134885
150249622,18,3.2373604266142015,0.13086913086913088,9.221630982710712
150250528,24,4.038013900382216,0.0919080919080919,6.423255557138924
150357290,0,,,0.0
150104808,24,9.51559536813444,0.06293706293706294,5.763036871053153
150270977,24,3.592626863457783,0.6193806193806194,5.678269473103141
150299078,33,3.2315486397713302,0.000999000999000999,6.491715787738191
150274632,19,6.911511818816168,0.15484515484515485,9.28571799496986
150299115,38,3.820525485220524,0.8471528471528471,6.293268713657109
150391118,19,3.5103196094797435,0.3196803196803197,5.9171280054164015
150391740,17,3.3917749918067686,0.07792207792207792,5.9673923422722455
150301109,42,3.4038756203404055,0.26173826173826176,5.389921228561565
150322652,43,3.838659418637571,0.6623376623376623,5.810716801571351
150390619,26,4.582216742041497,0.03496503496503497,8.352640101731913
150360766,25,3.00933238225107,0.13586413586413587,12.094428092834564
152289084,8,3.162396588466638,0.23276723276723277,4.64769201381359
152069565,13,3.6156855251176254,0.5754245754245755,5.120954640405626
150359212,36,4.579980720603354,0.5334665334665335,9.00080192865434
152272780,5,2.866927834561983,0.5914085914085914,4.096911135254419
152318730,8,3.017583108312331,0.015984015984015984,5.93774505165148
152536709,6,3.3052432012942115,0.7372627372627373,4.773917204111381
152475818,10,3.7727145883976334,0.4805194805194805,5.414906317250674
152537042,10,3.559380575906598,0.6493506493506493,8.376382829810968
150442748,18,5.896207748283782,0.27672327672327673,6.664675563443503
154844651,12,2.7423959165363714,0.6733266733266733,5.3874294854712925
154616668,12,4.322354344789685,0.7412587412587412,8.214159316805372
155315895,6,3.7294285415037476,0.4035964035964036,5.687461945396097
154844384,10,4.463045575131485,0.42657342657342656,8.146390037425672
155895287,0,,,7.762889284300395
155986202,15,3.301780479472593,0.5234765234765235,5.374522121936372
150391436,31,3.9244676411984525,0.06793206793206794,6.955817075718381
155316003,15,6.457603215908768,0.6333666333666333,4.712842388014859
155967977,13,2.5782237833746393,0.4195804195804196,5.9227647093153895
155944894,10,5.745766886648195,0.00999000999000999,4.9214330824366455
156087003,17,2.88195091248524,0.4435564435564436,5.339709128975786
156083493,17,3.479254708263356,0.4905094905094905,5.039430367432588
158536201,16,3.95320458817351,0.6493506493506493,5.585739718029245
158536220,10,3.533739983905074,0.12087912087912088,6.189530205817403
159628098,17,3.8246636156349414,0.7642357642357642,5.43724015428717
150440079,26,6.712994107101737,0.6073926073926074,7.554655718584524
160080353,10,3.808196259087817,0.2857142857142857,7.313632365195559
160113035,9,3.1368354730782233,0.16783216783216784,5.457937537970259
159641248,7,4.110827539335525,0.13686313686313686,5.850104334458037
160192747,11,2.9125556208778627,0.6513486513486514,5.843682564619312
160148428,16,2.6067834129839644,0.4075924075924076,4.261209808871298
160197441,7,3.8215962835021715,0.47052947052947053,4.292606118021235
160225415,6,2.5956557567910075,0.29270729270729273,6.021464390846535
160081043,62,13.795910478405284,0.991008991008991,25.577320273423723
161153394,16,3.5310218089233674,0.957042957042957,5.092444527773266
161112458,14,3.968890851321374,0.35764235764235763,6.4673152009686445
150441905,41,5.813127890230472,0.8991008991008991,7.672986582069006
161168147,13,3.234344191507267,0.5054945054945055,5.369177960706568
158624328,27,3.392158903094266,0.1088911088911089,6.353538745185132
161154963,5,3.9929749453965484,0.08791208791208792,7.767977223356477
161168483,12,5.9956453997508765,0.5824175824175825,10.173820971184407
161169062,17,3.420374485999185,0.8721278721278721,5.1950100399841
161170644,5,3.36272937168628,0.21578421578421578,5.504861218396173
161174069,14,4.1299295114313574,0.2547452547452547,4.623112381175904
161173424,14,3.7742316884377693,0.12187812187812187,5.760222880771154
161221229,2,2.26236698362317,0.08091908091908091,6.554016042556011
161223640,15,3.182171296250674,0.8191808191808192,4.405155068306487
161271850,11,3.084200634850738,0.11988011988011989,5.507822270496359
161264425,3,3.0930872660754094,0.16883116883116883,6.392872394512951
161272468,13,4.880530942272404,0.1848151848151848,9.34418517673024
161306328,18,5.71014421306257,0.9180819180819181,5.916763561710848
161291273,15,3.199779579858228,0.44755244755244755,5.770660373183342
161313695,17,4.068156677614758,0.03596403596403597,5.9852116090336045
161376469,13,3.718544943609533,0.5194805194805194,3.7685262700317983
