key,kind,routed,P_hat,obs_R,n_events,fap_ref,fap_evt,P_true,period_match
262810040,null,True,1.2409256443122663,0.7349477233710583,8.0,0.3306693306693307,0.31683168316831684,,
260854590,null,True,0.6480548645545776,0.5196999667075946,14.0,0.7342657342657343,0.7722772277227723,,
261543672,null,True,0.6204949402249708,0.5118975373634007,15.0,0.6553446553446554,0.6237623762376238,,
262824477,null,True,0.6060480707444205,0.6281761487111207,12.0,0.2947052947052947,0.37623762376237624,,
265438551,null,True,0.5892119778110336,0.7752324650524783,9.0,0.5274725274725275,0.49504950495049505,,
266723295,null,True,,0.0,2.0,1.0,1.0,,
266785297,null,False,,,,,,,
265468668,null,True,0.9077193125950911,0.3870069978513804,20.0,0.952047952047952,0.9900990099009901,,
266640615,null,True,0.5259405129966157,0.5546767607131029,15.0,0.4325674325674326,0.39603960396039606,,
266735121,null,True,0.7854051685493117,0.3560463721159546,21.0,0.9660339660339661,0.9801980198019802,,
266640848,null,True,0.5352733775451154,0.6901040151978787,9.0,0.6433566433566433,0.6237623762376238,,
266784171,null,True,1.9546480086418878,0.910721799475967,6.0,0.2057942057942058,0.24752475247524752,,
266787143,null,True,2.7042146982638924,0.9559934253682518,4.0,0.26673326673326675,0.22772277227722773,,
266787510,null,True,0.867401012951148,0.6288544312032887,11.0,0.35864135864135865,0.38613861386138615,,
266905315,null,True,0.9736739127425241,0.45800295811245206,16.0,0.8051948051948052,0.8217821782178217,,
266966946,null,True,0.5958146264369947,0.528219453392329,16.0,0.37962037962037964,0.43564356435643564,,
266994265,null,True,0.6694350983832184,0.4862375027795973,17.0,0.6673326673326674,0.7722772277227723,,
266994443,null,True,0.5447655874893504,0.5765895120993536,9.0,0.6993006993006993,0.6633663366336634,,
267002000,null,True,1.098333572739687,0.5450467684125102,10.0,0.5214785214785215,0.4752475247524752,,
267040956,null,True,0.5449942999177013,0.5874224007037869,13.0,0.27172827172827174,0.297029702970297,,
267041899,null,True,2.3961937909474074,0.4420745865069643,18.0,0.8231768231768232,0.8514851485148515,,
267090033,null,True,4.215235248551683,0.7547139343547803,6.0,0.4855144855144855,0.39603960396039606,,
267046790,null,True,0.9543387447136263,0.4361680401312903,17.0,0.5814185814185814,0.5841584158415841,,
268751690,null,True,3.666875767839731,0.5849978974197836,9.0,0.6853146853146853,0.7128712871287128,,
267183401,null,True,3.631126193530742,0.6593508263424971,10.0,0.35364635364635366,0.36633663366336633,,
267324084,null,True,0.6321980495127753,0.48678791335532234,14.0,0.7172827172827173,0.7227722772277227,,
268765670,null,True,1.0134097790049574,0.9451525902211999,5.0,0.25274725274725274,0.22772277227722773,,
268765642,null,True,0.6200581681069718,0.6155174236225793,11.0,0.5974025974025974,0.5643564356435643,,
268785978,null,True,0.53042997473394,0.537030084247951,10.0,0.7752247752247752,0.7920792079207921,,
269847768,null,True,0.5132120754586227,0.5935667722241935,9.0,0.5554445554445554,0.5742574257425742,,
270166054,null,True,0.8836470746030111,0.7552686478128747,10.0,0.12887112887112886,0.16831683168316833,,
270173850,null,True,0.7839006925573189,0.5273677446218342,10.0,0.6493506493506493,0.6534653465346535,,
270249497,null,True,3.084333511166149,0.6013182927752369,12.0,0.4925074925074925,0.5346534653465347,,
270174158,null,True,0.6480380973440993,0.4345226195917563,17.0,0.7392607392607392,0.693069306930693,,
270260170,null,True,0.5571933082963404,0.44915943096722266,19.0,0.8191808191808192,0.8217821782178217,,
270268773,null,True,1.3811181161709722,0.5464140240267331,12.0,0.7492507492507493,0.7227722772277227,,
270269007,null,True,4.482745088322166,0.8807864179849068,6.0,0.2807192807192807,0.32673267326732675,,
270286182,null,True,0.5132449709127943,0.5156006730099402,13.0,0.6013986013986014,0.49504950495049505,,
270302483,null,True,0.721548634040079,0.5803019786848348,11.0,0.5484515484515484,0.46534653465346537,,
270303376,null,True,10.013539392339588,0.9173179577525922,5.0,0.11588411588411589,0.12871287128712872,,
270480629,null,True,1.2249319990315573,0.7851558365506559,11.0,0.0979020979020979,0.08288848046760831,,
270337261,null,True,0.542613786958792,0.7297311520678179,11.0,0.04595404595404595,0.05172566916570073,,
270481071,null,True,0.6526770299814825,0.5229803833628057,15.0,0.45754245754245754,0.46534653465346537,,
270621612,null,True,2.909858458252655,0.772731915696229,8.0,0.2137862137862138,0.24752475247524752,,
270622780,null,True,0.7220320385209382,0.5508423653631231,12.0,0.5084915084915085,0.5742574257425742,,
270653912,null,True,2.158174753667218,0.46973016596637773,14.0,0.7442557442557443,0.7920792079207921,,
273555466,null,True,1.4576097891071254,0.5015293398511518,16.0,0.4725274725274725,0.5544554455445545,,
273569625,null,True,4.928900668121248,0.47236860667261715,19.0,0.6273726273726273,0.6039603960396039,,
273652136,null,True,1.3633670219819332,0.7278545629622382,9.0,0.07692307692307693,0.1188118811881188,,
273734245,null,True,0.710704316711216,0.6866335647165381,10.0,0.33766233766233766,0.3069306930693069,,
273792114,null,True,1.2277557799210082,0.45646999021527757,18.0,0.5414585414585414,0.5445544554455446,,
277891996,null,True,2.7304613029866704,0.5630801011111621,12.0,0.4925074925074925,0.48514851485148514,,
277892453,null,True,5.705489159779063,0.9982526928157208,3.0,0.08091908091908091,0.07035521536748787,,
277911424,null,True,1.0726533728363947,0.4112420252689726,17.0,0.9240759240759241,0.9306930693069307,,
277911656,null,True,0.6411631829274689,0.6455217057484758,14.0,0.2907092907092907,0.26732673267326734,,
277912869,null,True,0.6196037220415826,0.6889777065675965,9.0,0.4355644355644356,0.44554455445544555,,
277940529,null,True,1.1433310966911687,0.3815654600009989,20.0,0.9560439560439561,0.9504950495049505,,
278990983,null,True,0.5041072554621882,0.4538268803640495,20.0,0.6063936063936064,0.5544554455445545,,
278777620,null,True,2.9796686101458483,0.49864841346668887,35.0,0.04095904095904096,0.08200432782785767,,
278779083,null,True,1.0112445067577787,0.42766131691601017,33.0,0.3306693306693307,0.3069306930693069,,
278957617,null,True,1.084829526624837,0.3643244637705897,31.0,0.9040959040959041,0.9405940594059405,,
278991073,null,True,0.5168979552513305,0.3783298261224468,37.0,0.34465534465534464,0.32673267326732675,,
278991349,null,True,3.3498618497229473,0.5691293805326636,23.0,0.18081918081918083,0.09079813218215105,,
278991580,null,True,2.7157956257863556,0.88650543099967,8.0,0.10589410589410589,0.1188118811881188,,
279087952,null,True,2.6715748802494517,0.4484482899303541,29.0,0.3916083916083916,0.38613861386138615,,
279052786,null,True,0.5144066542974238,0.42768580164624626,36.0,0.3356643356643357,0.31683168316831684,,
279091165,null,False,,,,,,,
279055830,null,True,3.2666743038992827,0.9175146288300478,9.0,0.08091908091908091,0.08851757029382681,,
