task,tic,period_days,radius_rearth,b,cost_full,cost_full_wall,cost_full_cpu_spread,cost_detector,cost_period,cost_tls,cost_comb,fast_path_eligible,routed_in_retime,confirmed_cheap,n_repeats,ge,E_surrogates,cost_detector_leverA,cost_detector_leverAB,cost_comb_leverA,cost_comb_leverAB,cost_comb_free_detector
3640,214772289,1.0,4,0.6,60.302419000001464,60.44211279100273,0.0263328427829186,14.112986000000092,0.0,0.0103319999998348,14.123317999999928,True,True,True,5,-0.0,1000.0,2.2235679848747583,2.2235679848747583,2.233899984874593,2.233899984874593,0.0103319999998348
3416,260300455,1.0,2,0.6,242.675072,243.28678241600576,1.0597468152907945,33.07796200000121,0.0,0.022821999998996,33.1007840000002,True,True,True,5,6.5,987.3169555905608,5.211590042539973,5.145557247381805,5.234412042538969,5.168379247380801,0.022821999998996
3120,33715956,1.0,2,0.0,487.71150099999977,489.0980436249956,0.8512741776006667,34.757182000000284,0.0,487.71150099999977,522.468683,True,True,False,5,698.0,14.326647564469914,5.476159130297823,0.08384731368334547,493.1876601302976,487.7953483136831,487.71150099999977
3768,340707249,1.0,4,0.3,26.498490999998467,26.566996832996665,0.0155124325290407,9.280972000000476,0.0,0.0070570000007137,9.288029000001188,True,True,True,5,-0.0,1000.0,1.4622612257760321,1.4622612257760321,1.4693182257767459,1.4693182257767459,0.0070570000007137
3668,142105308,1.0,4,0.0,192.05264100000025,192.5694334159998,0.2961034279665848,19.94665300000088,0.0,192.05264100000025,211.9992940000011,True,True,False,5,477.5,20.964360587002098,3.1426899322515958,0.0689582166684468,195.19533093225184,192.1215992166687,192.05264100000025
3280,33715956,1.0,2,0.3,486.30787599999985,487.7719579170007,0.4095219932412428,35.04970300000059,0.0,486.30787599999985,521.3575790000004,True,True,False,5,638.5,15.673981191222571,5.522247203403276,0.09198586014268499,491.8301232034031,486.39986186014255,486.30787599999985
3879,178171862,1.0,4,0.3,27.509665999999925,27.584372333003557,0.0416810713461179,9.230789999999615,0.0,0.0070810000015626,9.237871000001178,True,True,True,5,1.0,999.9999895494971,1.4543548132975601,1.4543547981140044,1.4614358132991228,1.461435798115567,0.0070810000015626
3865,260852493,1.0,4,0.6,62.02435999999943,62.218209916994965,0.0940454787442454,14.50988899999902,0.0,0.0105739999999059,14.520462999998928,True,True,True,5,-0.0,1000.0,2.286101937923274,2.286101937923274,2.29667593792318,2.29667593792318,0.0105739999999059
3391,141809729,1.0,2,0.3,402.9228059999996,404.0552020840041,0.4617829929310413,30.891090999999506,0.0,402.9228059999996,433.8138969999991,True,True,False,5,425.0,23.52941176470588,4.867038128249488,0.11926631600634874,407.78984412824906,403.04207231600594,402.9228059999996
4093,111244232,1.0,8,0.0,27.878294000000096,27.952583250000316,0.0142575643164765,9.41397700000016,0.0,27.882536000000982,37.29651300000114,True,True,False,5,0.5,1000.0,1.4832167953364046,1.4832167953364046,29.365752795337386,29.365752795337386,27.882536000000982
3826,260300455,1.0,4,0.6,308.73097400000006,309.6529644170005,1.389251760460948,35.54252599999927,0.0,0.0223989999994955,35.564924999998766,True,True,True,5,-0.0,1000.0,5.599893808098199,5.599893808098199,5.622292808097694,5.622292808097694,0.0223989999994955
4078,142105308,1.0,8,0.0,218.16941099999897,218.8438162090024,0.7422632790141512,22.702978999999686,0.0,0.0157870000002731,22.71876599999996,True,True,True,5,-0.0,1000.0,3.576962186859884,3.576962186859884,3.592749186860157,3.592749186860157,0.0157870000002731
4313,220509904,1.0,8,0.3,64.5972159999983,64.80703666699992,0.0279961612038196,13.740055000000211,0.0,0.0104229999997187,13.75047799999993,True,True,True,5,-0.0,1000.0,2.164810934299702,2.164810934299702,2.175233934299421,2.175233934299421,0.0104229999997187
4401,24940997,1.0,8,0.6,28.532194999999778,28.646240000001853,0.0249733561170794,9.540360000000874,0.0,28.536401999999725,38.0767620000006,True,True,False,5,-0.0,1000.0,1.5031290373406134,1.5031290373406134,30.03953103734034,30.03953103734034,28.536401999999725
3686,349273478,1.0,4,0.0,601.0817360000001,603.4769076669982,1.6614295560663497,39.178610000000845,0.0,0.0269500000013067,39.20556000000215,True,True,True,5,-0.0,1000.0,6.172776114699991,6.172776114699991,6.199726114701297,6.199726114701297,0.0269500000013067
4435,260852493,1.0,8,0.0,65.08501699999943,65.29784649999783,0.0545241247449099,14.65726800000084,0.0,0.0104670000000623,14.667735000000905,True,True,True,5,-0.0,1000.0,2.309322199464446,2.309322199464446,2.3197891994645086,2.3197891994645086,0.0104670000000623
4450,214772289,1.0,8,0.0,62.00568600000042,62.20312350000313,0.0849282782953193,14.287481999999727,0.0,62.011631000001216,76.29911300000094,True,True,False,5,-0.0,1000.0,2.251060658578813,2.251060658578813,64.26269165858002,64.26269165858002,62.011631000001216
4453,111244232,1.0,8,0.0,28.251138000001447,28.333865458997025,0.0393951601675208,9.401294999999664,0.0,0.0070669999986421,9.408361999998306,True,True,True,5,0.5,1000.0,1.4812186859933296,1.4812186859933296,1.4882856859919718,1.4882856859919718,0.0070669999986421
3886,349273478,1.0,4,0.6,559.494913999999,561.2903772089994,1.6499312966252484,38.44120400000065,0.0,0.0266940000001341,38.46789800000079,True,True,True,5,-0.0,1000.0,6.056594296518142,6.056594296518143,6.083288296518276,6.083288296518277,0.0266940000001341
4504,92130019,1.0,12,0.3,63.21006800000032,63.40819583400298,0.0318863100320401,14.00421600000118,0.0,63.21602299999904,77.22023900000022,True,True,False,5,-0.0,1000.0,2.2064307546874398,2.2064307546874398,65.42245375468649,65.42245375468649,63.21602299999904
3961,141809729,1.0,4,0.6,559.2140230000005,560.903412666994,1.592388522881016,37.19524099999944,0.0,0.0253780000002734,37.220618999999715,True,True,True,5,-0.0,1000.0,5.860286907200163,5.860286907200163,5.885664907200437,5.885664907200437,0.0253780000002734
4720,33495280,1.0,12,0.3,28.88548900000023,28.9820458749964,0.0529554071521407,9.551487000000634,0.0,0.0071079999997891,9.558595000000423,True,True,True,5,-0.0,1000.0,1.5048821490468935,1.5048821490468935,1.5119901490466827,1.5119901490466827,0.0071079999997891
4756,206683782,1.0,12,0.3,62.98802499999874,63.18960262499604,0.0414481461076829,14.328977000001032,0.0,62.99400699999933,77.32298400000036,True,True,False,5,-0.0,1000.0,2.2575983929417096,2.2575983929417096,65.25160539294104,65.25160539294104,62.99400699999933
4803,220509904,1.0,12,0.0,66.76576800000112,66.92592579200573,0.0461013388052139,14.250186999999642,0.0,0.0105690000000322,14.260755999999674,True,True,True,5,-0.0,1000.0,2.2451846541672666,2.2451846541672666,2.255753654167299,2.255753654167299,0.0105690000000322
