tic,k,obs_R,ge_ref,ge_full,gate_ref,gate_full,gate_cur,n_cur,curtailed,t_full,t_cur,t_sealed,ge_sealed_live
241765380,11,0.5363040445683824,702,702,False,False,False,11,True,1.706058999999982,0.018501000000014756,,
24186466,11,0.5670556794969523,536,536,False,False,False,21,True,1.7720979999999713,0.03759599999995089,,
24225968,10,0.7245936460811392,247,247,False,False,False,31,True,1.7087629999999763,0.06169599999998354,,
24251461,12,0.6667350390437295,374,374,False,False,False,23,True,1.6628509999999892,0.03423099999997703,,
24251953,9,0.6721318035548879,418,418,False,False,False,25,True,1.7208360000000198,0.04628900000000158,,
24269255,8,0.6948516948015702,390,390,False,False,False,22,True,1.6931450000000154,0.04086300000000165,,
237906842,29,0.3739686820406336,634,634,False,False,False,16,True,4.850166999999999,0.0699809999999843,,
237912376,30,0.4969010441362811,86,86,False,False,False,50,True,4.66848200000004,0.226208999999983,,
24270027,12,0.6494529172384738,238,238,False,False,False,58,True,1.7678070000000048,0.09904699999998456,,
246820769,18,0.4494754770477358,711,711,False,False,False,12,True,2.400254000000018,0.031770999999992,,
246822906,15,0.6265976683309499,183,183,False,False,False,55,True,2.3915099999999825,0.12616199999996525,,
246848176,3,0.8893695651712724,447,447,False,False,False,24,True,1.8273449999999798,0.04500600000000077,,
246848355,5,0.8709020469659523,226,226,False,False,False,49,True,1.8421370000000366,0.09146299999997609,,
246851853,18,0.5524009150046377,228,228,False,False,False,37,True,2.408018000000027,0.09304600000001528,,
246854655,13,0.6366596445790327,116,116,False,False,False,66,True,2.3549620000000004,0.15111900000005107,,
246861224,3,0.9999999261659804,56,56,False,False,False,176,True,1.8188349999999787,0.32702699999998686,,
248380067,9,0.5911802088226786,847,847,False,False,False,12,True,1.606224999999995,0.019327000000032513,,
248392812,10,0.6769867131040714,304,304,False,False,False,30,True,1.720833999999968,0.0519429999999943,,
246862277,16,0.4746308990196545,493,493,False,False,False,18,True,2.4362880000000473,0.045079999999984466,,
246862438,10,0.6593783368347449,184,184,False,False,False,62,True,2.3584580000000415,0.14920000000000755,,
248945311,12,0.5619201255304532,268,268,False,False,False,50,True,1.7703539999999975,0.09240799999997762,,
248945424,11,0.5572373443826125,475,475,False,False,False,18,True,1.8182809999999563,0.032876999999984946,,
248946014,9,0.6217591919940663,500,500,False,False,False,20,True,1.6522940000000403,0.03295500000001539,,
248947399,5,0.7980155993981146,556,556,False,False,False,18,True,1.389665999999977,0.02444199999996499,,
246883482,14,0.5720206327015496,300,300,False,False,False,24,True,2.356153000000006,0.052233000000001084,,
24696180,32,0.40494213728896444,412,412,False,False,False,19,True,4.6218130000000315,0.07938200000000961,,
248952191,8,0.6004337605607312,719,719,False,False,False,16,True,1.4835649999999987,0.021802999999977146,,
248952560,3,0.9099284385026399,492,492,False,False,False,32,True,1.2202700000000277,0.037516999999979816,,
248949078,13,0.5723045709490457,427,427,False,False,False,17,True,1.7796869999999672,0.02859900000004245,,
248949857,14,0.41361382120519696,949,949,False,False,False,12,True,1.734314999999981,0.02042799999998124,,
248956869,7,0.6475223542026798,504,504,False,False,False,20,True,1.6298969999999713,0.03260899999997946,,
248959076,7,0.7240191909497821,474,474,False,False,False,17,True,1.6529130000000123,0.029771000000039294,,
248953025,10,0.609546657893968,690,690,False,False,False,16,True,1.6773239999999987,0.026393999999982043,,
248955543,7,0.9561757550254543,19,19,False,False,False,671,True,1.5777459999999905,1.0792230000000131,,
248962024,9,0.6173920544353391,510,510,False,False,False,15,True,1.688824000000011,0.02736299999997982,,
248962582,10,0.6707069366691027,337,337,False,False,False,33,True,1.7063610000000153,0.057138000000009015,,
248986951,5,0.7568248685993499,373,373,False,False,False,22,True,1.493978000000027,0.03531900000001542,,
248987739,12,0.6814375301806201,237,237,False,False,False,35,True,1.689091000000019,0.06034199999999146,,
251821926,8,0.7235203379105346,257,257,False,False,False,36,True,2.1662390000000187,0.08033799999998337,,
251828729,6,0.7350151991209974,446,446,False,False,False,18,True,2.074100000000044,0.037358999999980824,,
251828912,8,0.701203270495413,236,236,False,False,False,43,True,2.2648829999999975,0.09907100000003766,,
251840720,18,0.46987809237680933,431,431,False,False,False,27,True,2.450892999999951,0.06113999999996622,,
251846711,21,0.35794321190322176,984,984,False,False,False,10,True,2.4837780000000294,0.024040000000013606,,
251848060,8,0.7061946352854765,668,668,False,False,False,16,True,1.7343030000000113,0.027785999999991873,,
251845125,16,0.586037560835422,168,168,False,False,False,104,True,2.4143310000000042,0.2562199999999848,,
251845481,12,0.5123387436069766,819,819,False,False,False,11,True,2.2801000000000045,0.024653999999998177,,
251841265,20,0.4358414106294768,677,677,False,False,False,15,True,2.495014000000026,0.041768999999987955,,
251844875,18,0.5887329610093338,86,86,False,False,False,84,True,2.4517850000000294,0.2026620000000321,,
251848320,17,0.49383607334937996,489,489,False,False,False,21,True,2.4022699999999872,0.046353000000010525,,
251853202,15,0.5710883632835364,168,168,False,False,False,61,True,2.3732989999999745,0.15314699999998993,,
251879885,13,0.643766018547538,123,123,False,False,False,84,True,2.2884689999999637,0.18768099999999777,,
251881536,11,0.6763578070900585,195,195,False,False,False,36,True,2.214965999999947,0.07803100000000995,,
251882735,12,0.5773735442719733,394,394,False,False,False,22,True,2.3283910000000105,0.05630700000000388,,
251884959,7,0.8992855209331693,152,152,False,False,False,82,True,2.0377050000000168,0.16779600000000983,,
251885366,6,0.9131099278855912,224,224,False,False,False,35,True,1.9296439999999961,0.06559700000002522,,
251885542,13,0.6292836338892004,293,293,False,False,False,46,True,2.2779449999999883,0.10639400000002297,,
251886567,14,0.5611092171161999,404,404,False,False,False,25,True,2.204443000000026,0.05959300000000667,,
251886984,11,0.6393759503032852,203,203,False,False,False,52,True,2.3299749999999904,0.11439000000001442,,
251887089,16,0.45252169511647566,708,708,False,False,False,13,True,2.408904000000007,0.029337999999995645,,
254302983,16,0.5327860437575846,359,359,False,False,False,26,True,2.377892000000031,0.06354299999998148,,
259389138,12,0.47471034819831337,926,926,False,False,False,10,True,1.6764480000000503,0.01571599999999762,,
259408567,5,0.9274659512641149,158,158,False,False,False,70,True,1.5139750000000163,0.10690499999998337,,
259472825,10,0.6173919996265906,431,431,False,False,False,27,True,1.678830000000005,0.04500200000001087,,
259472888,10,0.7800138912705766,150,150,False,False,False,65,True,1.6822670000000244,0.11550800000003392,,
254304085,16,0.5767875545960004,219,219,False,False,False,33,True,2.287641000000008,0.07352800000001025,,
257735550,14,0.5985666647611738,271,271,False,False,False,33,True,3.8209449999999947,0.12305500000002212,,
260604507,15,0.47429866923607455,854,854,False,False,False,10,True,2.181254000000024,0.019105999999965206,,
260604509,7,0.6926157403813916,495,495,False,False,False,18,True,1.4275369999999725,0.024672999999950207,,
259477227,10,0.633061529968963,428,428,False,False,False,33,True,1.6386620000000107,0.0609070000000429,,
260266449,30,0.4259167705495943,517,517,False,False,False,13,True,6.085561999999982,0.0724480000000085,,
260356438,5,0.9328260247759979,428,428,False,False,False,22,True,3.9821529999999825,0.07606999999995878,,
260420562,48,0.31908410755617234,883,883,False,False,False,13,True,6.641075000000001,0.08448199999997996,,
260750374,12,0.5956283400445558,509,509,False,False,False,17,True,2.1987490000000207,0.04007999999998901,,
260854590,14,0.5196999667075946,734,734,False,False,False,13,True,2.289336999999989,0.028795999999999822,,
261543672,15,0.5118975373634007,655,655,False,False,False,22,True,2.4178359999999657,0.04989100000000235,,
261561216,2,1.0,137,137,False,False,False,81,True,1.6504929999999831,0.13340800000003128,,
260420823,39,0.4749692863799372,51,51,False,False,False,143,True,6.378016000000002,0.8949170000000208,,
260476107,35,0.36749153363565856,836,836,False,False,False,13,True,6.018939999999986,0.08075399999995625,,
260476779,37,0.38859250717166893,488,488,False,False,False,16,True,6.527774999999963,0.09541600000000017,,
260507598,20,0.5663811303311828,105,105,False,False,False,162,True,5.636189999999999,0.9505950000000212,,
260507876,43,0.321459590667317,896,896,False,False,False,12,True,6.28189500000002,0.07487700000001496,,
260542381,21,0.5926855316026147,51,51,False,False,False,181,True,5.484602000000052,1.034242000000006,,
262820103,7,0.6480193785297501,721,721,False,False,False,12,True,1.6422099999999773,0.020297000000027765,,
262823544,8,0.8145735826080249,148,148,False,False,False,60,True,2.145180000000039,0.12427600000000893,,
262531321,15,0.5255305532032134,584,584,False,False,False,14,True,3.6964830000000006,0.05452900000000227,,
262810040,8,0.7349477233710583,330,330,False,False,False,37,True,1.7072600000000193,0.06567000000001144,,
262824351,14,0.5222678849251277,603,603,False,False,False,19,True,2.4252010000000155,0.04676000000000613,,
262824477,12,0.6281761487111207,294,294,False,False,False,20,True,2.3694750000000226,0.04662600000000339,,
262829638,2,1.0,96,96,False,False,False,87,True,1.7746709999999553,0.14928199999997105,,
265438551,9,0.7752324650524783,527,527,False,False,False,24,True,1.950220999999999,0.050698000000011234,,
266717622,9,0.7550383835172911,127,127,False,False,False,67,True,1.673644999999965,0.10799200000002429,,
266723295,2,0.0,1000,1000,False,False,False,10,True,1.3364779999999996,0.01330400000000509,,
265468668,20,0.3870069978513804,952,952,False,False,False,10,True,2.376129999999989,0.020317000000034113,,
265567103,10,0.6774426246355963,584,584,False,False,False,17,True,1.844602000000009,0.030422999999984768,,
266640615,15,0.5546767607131029,432,432,False,False,False,23,True,2.330836999999974,0.05174699999997756,,
266640848,9,0.6901040151978787,643,643,False,False,False,13,True,2.153920000000028,0.028269999999963602,,
266787143,4,0.9559934253682518,266,266,False,False,False,53,True,1.414192000000014,0.0776520000000005,,
266787510,11,0.6288544312032887,358,358,False,False,False,27,True,1.691775000000007,0.04151499999994712,,
266735121,21,0.3560463721159546,966,966,False,False,False,10,True,1.7590470000000096,0.020534999999995307,,
266784171,6,0.910721799475967,205,205,False,False,False,37,True,1.468859000000009,0.05207899999999199,,
266788321,12,0.6953770298123803,187,187,False,False,False,41,True,1.6829989999999952,0.06278300000002446,,
266877446,5,0.8647911743269832,431,431,False,False,False,21,True,1.3431110000000217,0.030491000000040458,,
266905315,16,0.45800295811245206,805,805,False,False,False,11,True,2.2826450000000023,0.024450000000001637,,
266966946,16,0.528219453392329,379,379,False,False,False,23,True,2.351631999999995,0.0550429999999551,,
266968065,15,0.5722013501889457,365,365,False,False,False,27,True,2.3031240000000253,0.05949099999997998,,
266994265,17,0.4862375027795973,667,667,False,False,False,11,True,2.2883449999999925,0.02380399999998417,,
266994443,9,0.5765895120993536,699,699,False,False,False,15,True,2.0147159999999644,0.03285599999998112,,
267002000,10,0.5450467684125102,521,521,False,False,False,20,True,2.173343999999986,0.04764199999999619,,
267046790,17,0.4361680401312903,581,581,False,False,False,19,True,2.3544769999999744,0.047068999999964944,,
267090033,6,0.7547139343547803,485,485,False,False,False,25,True,1.9132549999999924,0.04657100000002856,,
267040956,13,0.5874224007037869,271,271,False,False,False,31,True,2.213961999999981,0.06992999999999938,,
267041899,18,0.4420745865069643,823,823,False,False,False,13,True,2.129710999999986,0.03027500000001737,,
267183401,10,0.6593508263424971,353,353,False,False,False,24,True,2.2088469999999916,0.0514259999999922,,
267188864,14,0.6444875368049114,186,186,False,False,False,100,True,2.1577050000000213,0.2185079999999857,,
268751690,9,0.5849978974197836,685,685,False,False,False,11,True,1.372052999999994,0.014604000000019823,,
268765642,11,0.6155174236225793,597,597,False,False,False,20,True,1.6670030000000224,0.03309200000001056,,
267320484,14,0.5220979471193654,529,529,False,False,False,23,True,2.305817999999988,0.04944800000004079,,
267324071,6,0.7209675788555098,686,686,False,False,False,14,True,1.6972299999999905,0.024916000000018812,,
268765670,5,0.9451525902211999,252,252,False,False,False,59,True,1.2750010000000316,0.06996199999997543,,
268769168,10,0.6118718677129521,571,571,False,False,False,15,True,1.6837560000000167,0.027604999999994106,,
267324084,14,0.48678791335532234,717,717,False,False,False,10,True,2.257881999999995,0.0211840000000052,,
267492210,4,0.9661937094921382,181,181,False,False,False,29,True,1.8124990000000025,0.05109299999998029,,
268785978,10,0.537030084247951,775,775,False,False,False,15,True,1.6442989999999895,0.0251920000000041,,
269847768,9,0.5935667722241935,555,555,False,False,False,22,True,1.6708490000000324,0.039839000000029046,,
270166054,10,0.7552686478128747,128,128,False,False,False,53,True,1.7161530000000198,0.09184099999998807,,
270173850,10,0.5273677446218342,649,649,False,False,False,19,True,2.112008000000003,0.04260099999999056,,
270286182,13,0.5156006730099402,601,601,False,False,False,23,True,1.6858119999999985,0.040784000000030574,,
270302483,11,0.5803019786848348,548,548,False,False,False,27,True,2.014622999999972,0.054205999999965115,,
270174158,17,0.4345226195917563,739,739,False,False,False,15,True,2.2504020000000082,0.031237000000032822,,
270249497,12,0.6013182927752369,492,492,False,False,False,18,True,2.2259710000000155,0.03723999999999705,,
270269007,6,0.8807864179849068,280,280,False,False,False,24,True,1.799079000000006,0.0413819999999987,,
270275818,20,0.5247386950296803,284,284,False,False,False,32,True,2.441376000000048,0.07874900000001617,,
270260170,19,0.44915943096722266,819,819,False,False,False,14,True,2.3275489999999763,0.031094999999993433,,
270268773,12,0.5464140240267331,749,749,False,False,False,11,True,2.3294720000000098,0.02711099999999078,,
270303376,5,0.9173179577525922,115,115,False,False,False,77,True,1.8328270000000089,0.13584399999996322,,
270337261,11,0.7297311520678179,45,45,False,False,False,216,True,2.1759210000000166,0.45960700000000543,,
270480629,11,0.7851558365506559,97,97,False,False,False,156,True,2.341396999999972,0.35724500000003445,,
270481071,15,0.5229803833628057,457,457,False,False,False,15,True,2.327541999999994,0.035645000000045,,
270621379,17,0.4895408639152028,613,613,False,False,False,20,True,2.3663439999999696,0.05147500000003902,,
270621612,8,0.772731915696229,213,213,False,False,False,42,True,2.088292000000024,0.09245499999997264,,
270622780,12,0.5508423653631231,508,508,False,False,False,12,True,2.346159,0.02698499999996784,,
270653912,14,0.46973016596637773,744,744,False,False,False,15,True,2.2727730000000292,0.03753399999999374,,
273652136,9,0.7278545629622382,76,76,False,False,False,83,True,2.240456999999992,0.18616099999997004,,
273699230,5,0.8675543065142886,419,419,False,False,False,23,True,1.7724380000000224,0.03652599999998074,,
273555466,16,0.5015293398511518,472,472,False,False,False,15,True,2.3606609999999932,0.03708499999999049,,
273569625,19,0.47236860667261715,627,627,False,False,False,15,True,2.399427000000003,0.035952000000008866,,
273734245,10,0.6866335647165381,337,337,False,False,False,36,True,2.237397000000044,0.08472399999999425,,
273792114,18,0.45646999021527757,541,541,False,False,False,16,True,2.4338639999999714,0.03606599999994842,,
277802122,2,0.9530153203872261,334,334,False,False,False,31,True,1.7989189999999553,0.05720200000001796,,
277891996,12,0.5630801011111621,492,492,False,False,False,23,True,2.4188760000000116,0.05798600000002807,,
277892347,14,0.5406402937664802,498,498,False,False,False,18,True,2.374319000000014,0.04367400000000998,,
277892453,3,0.9982526928157208,80,80,False,False,False,126,True,1.7502140000000281,0.22642000000001872,,
277912869,9,0.6889777065675965,435,435,False,False,False,25,True,2.0846149999999852,0.056500000000028194,,
277940529,20,0.3815654600009989,956,956,False,False,False,10,True,2.4732970000000023,0.02525500000001557,,
277911424,17,0.4112420252689726,924,924,False,False,False,10,True,2.4383270000000152,0.026224000000013348,,
277911656,14,0.6455217057484758,290,290,False,False,False,34,True,2.2989860000000135,0.07363099999997758,,
278957617,31,0.3643244637705897,904,904,False,False,False,12,True,5.911412999999982,0.06573700000001281,,
278990983,20,0.4538268803640495,606,606,False,False,False,16,True,3.998605999999995,0.05885599999999158,,
278777620,35,0.49864841346668887,40,40,False,False,False,136,True,6.299980000000005,0.8175009999999929,,
278779083,33,0.42766131691601017,330,330,False,False,False,27,True,6.744780999999989,0.17343999999997095,,
278991580,8,0.88650543099967,105,105,False,False,False,81,True,4.243470000000002,0.3615199999999845,,
279052786,36,0.42768580164624626,335,335,False,False,False,27,True,6.381639000000007,0.17906700000003184,,
279054946,22,0.5457055670600403,180,180,False,False,False,59,True,5.527664000000016,0.31969900000001417,,
279055830,9,0.9175146288300478,80,80,False,False,False,126,True,5.068837999999971,0.6297119999999836,,
278991073,37,0.3783298261224468,344,344,False,False,False,31,True,6.939345000000003,0.21844599999997172,,
278991349,23,0.5691293805326636,180,180,False,False,False,105,True,5.71635299999997,0.5924389999999562,,
279087952,29,0.4484482899303541,391,391,False,False,False,25,True,4.1772640000000365,0.11291699999998173,,
279088303,42,0.4321042751238807,70,70,False,False,False,160,True,7.217982000000006,1.164878999999985,,
279088539,37,0.41566918996600455,233,233,False,False,False,29,True,6.918744000000004,0.20329299999997374,,
279091054,13,0.70358056599522,211,211,False,False,False,39,True,3.431805000000054,0.12989699999997129,,
279160404,17,0.5056065327216654,535,535,False,False,False,14,True,2.5309819999999945,0.03523899999999003,,
279318109,34,0.3922301577085505,658,658,False,False,False,18,True,6.390806999999995,0.11184899999994968,,
280789406,11,0.6556600440630825,269,269,False,False,False,38,True,1.8435709999999972,0.0734340000000202,,
280789967,15,0.5613984038728823,403,403,False,False,False,18,True,1.8227410000000077,0.03593000000000757,,
279092536,28,0.561621221356051,33,33,False,False,False,261,True,6.339572999999973,1.6649770000000217,,
279159844,30,0.40279967417812435,869,869,False,False,False,14,True,3.7927910000000224,0.055104000000028464,,
279362204,7,0.7667530687654558,641,641,False,False,False,11,True,4.274057999999968,0.04203199999994922,,
279362216,7,0.990469545911965,21,21,False,False,False,369,True,4.13181000000003,1.4512469999999666,,
279425657,48,0.32564677248641405,783,783,False,False,False,14,True,7.057380000000023,0.08991700000001401,,
280698967,15,0.6119683122225298,291,291,False,False,False,39,True,2.3908440000000155,0.09148800000002666,,
279322448,32,0.6939787038947034,1,1,True,True,True,1000,False,6.280340000000024,6.062564000000009,,
279361762,29,0.45009365069006846,198,198,False,False,False,45,True,3.704154000000017,0.16167899999999236,,
280794991,7,0.6771732928294443,701,701,False,False,False,14,True,1.8580559999999764,0.02329900000000862,,
281497193,29,0.5209856706217908,19,19,False,False,False,338,True,4.809270999999967,1.6124560000000088,,
281574579,35,0.41669495839572024,262,262,False,False,False,41,True,4.910825999999986,0.1894479999999703,,
281593180,12,0.5008214736468539,898,898,False,False,False,10,True,2.188090000000045,0.021880000000010114,,
281728940,7,0.6995700070807119,592,592,False,False,False,17,True,1.9688719999999762,0.0332520000000045,,
281729296,30,0.3450892412827128,927,927,False,False,False,10,True,4.779872000000012,0.05266000000000304,,
281781343,28,0.4342389832841318,393,393,False,False,False,28,True,4.754318000000012,0.1332360000000108,,
281786416,14,0.5339620927798975,568,568,False,False,False,23,True,2.3530979999999886,0.05712599999998247,,
281598447,32,0.3801350757312256,424,424,False,False,False,21,True,4.965637000000015,0.09775600000000395,,
281703171,28,0.39878594879929175,658,658,False,False,False,12,True,4.5380910000000085,0.05524200000002111,,
284083051,10,0.6719804172941443,273,273,False,False,False,37,True,1.6790060000000153,0.06538999999997941,,
284083493,8,0.6768967517981538,671,671,False,False,False,13,True,1.6433880000000158,0.022009999999966112,,
284077350,12,0.5401559875626956,683,683,False,False,False,18,True,1.7356430000000387,0.03214700000000903,,
284082067,10,0.7307776963502538,87,87,False,False,False,94,True,1.7128270000000043,0.15565400000002683,,
284121210,9,0.6198298984012212,488,488,False,False,False,22,True,1.6963739999999916,0.038421000000028016,,
284122100,7,0.8373953294191562,352,352,False,False,False,26,True,1.5174590000000308,0.03986400000002277,,
281788484,14,0.5207897733720952,634,634,False,False,False,17,True,2.348823999999979,0.040619999999989886,,
281815410,3,0.9699552511277033,119,119,False,False,False,79,True,1.686770000000024,0.12454999999999927,,
287174076,10,0.5918601413432043,781,781,False,False,False,13,True,1.4852869999999712,0.020224999999982174,,
289626783,12,0.653067039182512,186,186,False,False,False,54,True,2.2812229999999545,0.12256600000000617,,
290303700,13,0.5078361004974736,789,789,False,False,False,12,True,2.16812699999997,0.0262859999999705,,
293166958,3,0.9992313804170777,35,35,False,False,False,308,True,1.2510979999999563,0.3980109999999968,,
293508748,10,0.5923806846289179,771,771,False,False,False,10,True,2.199576000000036,0.019834000000003016,,
293525326,13,0.6691018987345384,76,76,False,False,False,219,True,2.4132019999999557,0.5220380000000091,,
293526840,17,0.48492320187443005,557,557,False,False,False,21,True,2.4188159999999925,0.05560000000002674,,
293571273,16,0.5952798471782168,165,165,False,False,False,40,True,2.389397000000031,0.08735500000000229,,
293618282,17,0.4804648773025375,824,824,False,False,False,10,True,2.4148779999999874,0.024737000000015996,,
299134860,10,0.6412052975792112,386,386,False,False,False,24,True,1.6245739999999955,0.04219000000000506,,
299134881,12,0.5617194867399515,583,583,False,False,False,15,True,1.7382880000000114,0.02354000000002543,,
299176514,10,0.5002017898541604,872,872,False,False,False,10,True,1.6262069999999653,0.017275999999981195,,
293217787,8,0.7491748199586516,333,333,False,False,False,38,True,1.4270500000000084,0.05245100000001912,,
293224564,38,0.3970762311190952,398,398,False,False,False,19,True,6.017842999999971,0.11465200000003506,,
293270932,28,0.3729983492916289,945,945,False,False,False,10,True,5.566274000000021,0.051438000000018747,,
293271518,19,0.6076924741801066,120,120,False,False,False,58,True,3.0474059999999668,0.1725839999999721,,
311864780,6,0.8265314515639004,334,334,False,False,False,35,True,1.2838700000000358,0.04923700000000508,,
311883977,5,0.8365967057050867,544,544,False,False,False,18,True,1.555281999999977,0.026771999999994023,,
308209067,17,0.46173353813621876,610,610,False,False,False,18,True,2.291945999999996,0.043342999999993026,,
308210106,16,0.5414655893266815,541,541,False,False,False,23,True,2.381636999999955,0.04978299999999081,,
299177892,8,0.796254719413863,161,161,False,False,False,59,True,1.5335400000000163,0.09157900000002428,,
299897517,31,0.35584276083296884,882,882,False,False,False,10,True,4.630114999999989,0.048913000000027296,,
313934186,2,1.0,88,88,False,False,False,94,True,1.6686490000000163,0.16079500000000735,,
313934195,8,0.7612479536410359,306,306,False,False,False,32,True,2.0236639999999966,0.06049200000001065,,
303953504,14,0.588122859014046,114,114,False,False,False,83,True,2.334672000000012,0.19524599999999737,,
303981359,26,0.5143659312646808,146,146,False,False,False,103,True,4.500410000000045,0.46149900000000343,,
304102181,32,0.3525175136027714,898,898,False,False,False,11,True,4.434035999999992,0.05788200000000643,,
308209064,14,0.6631948603093143,187,187,False,False,False,34,True,2.2317789999999604,0.0737179999999853,,
316830011,12,0.5871259292542617,702,702,False,False,False,12,True,2.1896509999999694,0.02414499999997588,,
316831681,9,0.8217343061254961,190,190,False,False,False,58,True,2.0023670000000493,0.1131319999999505,,
316832201,2,1.0,126,126,False,False,False,65,True,1.6839979999999741,0.10360099999996919,,
316832207,11,0.6932098295736849,202,202,False,False,False,55,True,2.1960410000000365,0.11908900000003086,,
316832286,8,0.5991440813556284,900,900,False,False,False,11,True,1.7491340000000264,0.0225870000000441,,
316854882,20,0.4344472973903921,758,758,False,False,False,13,True,2.349599000000012,0.03445099999999002,,
316855037,11,0.6424248686050553,154,154,False,False,False,73,True,2.2804419999999936,0.16730499999999893,,
316881711,20,0.41971888717803085,819,819,False,False,False,14,True,2.3386299999999665,0.031845000000089385,,
316967137,7,0.7404774107876542,383,383,False,False,False,25,True,1.9327130000000352,0.04768300000000636,,
316968412,13,0.6432702223969202,219,219,False,False,False,23,True,3.9005059999999503,0.08812800000009702,,
316992294,9,0.6959753758097507,453,453,False,False,False,16,True,1.9367429999999786,0.03122099999995953,,
317088106,11,0.7261977309989183,57,57,False,False,False,150,True,2.3589679999998907,0.3621529999999211,,
317097443,18,0.5183213960744361,300,300,False,False,False,26,True,2.3649659999999812,0.05855500000006941,,
317128444,13,0.507698565395676,789,789,False,False,False,14,True,2.2949519999999666,0.03072100000008504,,
321978744,13,0.6478754454555613,228,228,False,False,False,55,True,2.2828450000000657,0.12924299999997402,,
32198742,11,0.684546507251097,126,126,False,False,False,82,True,2.2428899999999885,0.1857439999999997,,
316915259,21,0.4863180370127024,435,435,False,False,False,24,True,4.170637000000056,0.09994399999993675,,
316934730,29,0.3926174317770611,763,763,False,False,False,11,True,4.445821000000024,0.04999099999997725,,
32199330,14,0.6153787481383866,342,342,False,False,False,31,True,2.1827769999999873,0.06458499999996548,,
32200787,18,0.5279457135634079,254,254,False,False,False,56,True,2.157568000000083,0.12662399999999252,,
326198086,2,1.0,166,166,False,False,False,76,True,1.3214819999999463,0.10810200000003078,,
326205407,6,0.7296201154080241,686,686,False,False,False,14,True,1.4987100000000737,0.02054099999998016,,
322010023,16,0.4984965659247601,556,556,False,False,False,17,True,2.335737999999992,0.03964800000005653,,
322048480,12,0.5746050685418203,489,489,False,False,False,22,True,2.120494000000008,0.04681300000004285,,
322050553,10,0.6348083736278709,229,229,False,False,False,38,True,2.2468830000000253,0.08711000000005242,,
322065322,11,0.6280961930532531,278,278,False,False,False,40,True,2.2938290000000734,0.09525599999994938,,
326205481,10,0.6746371735996257,458,458,False,False,False,23,True,1.6455989999999474,0.03776300000004085,,
326210415,8,0.821950550931313,261,261,False,False,False,33,True,1.5717799999999897,0.05362800000000334,,
32207625,17,0.4373087584236237,805,805,False,False,False,13,True,2.3232750000000806,0.031000999999946544,,
325338671,13,0.5497304849945502,435,435,False,False,False,26,True,2.3256879999999,0.05980099999999311,,
33490526,12,0.5513269446285067,535,535,False,False,False,19,True,1.6842629999999872,0.03206199999999626,,
33490856,12,0.49205671260756023,741,741,False,False,False,15,True,1.6545439999999871,0.022373000000015963,,
327996109,14,0.5243631525493907,516,516,False,False,False,24,True,2.284815999999978,0.053482000000030894,,
33443827,11,0.48544617134566415,732,732,False,False,False,16,True,1.6738810000000512,0.02577099999996335,,
33493176,9,0.7101870199507874,279,279,False,False,False,39,True,1.622021000000018,0.059959000000048945,,
33526048,9,0.6339938740491803,246,246,False,False,False,44,True,1.6450259999999162,0.07046499999989919,,
327939708,16,0.5495277035881111,423,423,False,False,False,22,True,2.30772300000001,0.04920500000002903,,
327996089,25,0.82842910756386,0,0,True,True,True,1000,False,1.8418420000000424,1.8203439999999773,,
336876701,16,0.4621549977798427,833,833,False,False,False,12,True,1.627285000000029,0.019298000000048887,,
344283272,6,0.91852024259061,245,245,False,False,False,39,True,1.3341970000000174,0.055108000000018365,,
336874964,9,0.7303239421065799,171,171,False,False,False,36,True,1.6261979999999312,0.058915000000069995,,
336875204,10,0.6547874979693303,476,476,False,False,False,22,True,1.50157999999999,0.038319000000001324,,
344320670,12,0.47528963580009576,910,910,False,False,False,10,True,1.6426529999999957,0.01717499999995198,,
344368428,11,0.5873432389104684,324,324,False,False,False,20,True,1.6801560000000109,0.034439000000020314,,
355403599,6,0.8018967016819863,283,283,False,False,False,44,True,1.996293000000037,0.09029599999996663,,
355425821,13,0.47184081346502704,954,954,False,False,False,10,True,2.1456880000000638,0.02524099999993723,,
355426813,12,0.5194557725827946,839,839,False,False,False,12,True,2.2237820000000283,0.029286999999953878,,
355480244,20,0.5098071530819286,334,334,False,False,False,28,True,4.148879999999963,0.11432600000000548,,
355767588,22,0.41642941798666633,693,693,False,False,False,16,True,4.130913999999962,0.0620490000000018,,
35704767,4,0.9397676759006749,135,135,False,False,False,98,True,1.5321549999999888,0.14916500000003907,,
355508749,12,0.6593661007080173,77,77,False,False,False,132,True,2.261749000000009,0.2971619999999575,,
355602286,28,0.4716923190982224,143,143,False,False,False,64,True,4.5891359999999395,0.2954900000000862,,
369219815,9,0.6944168148211243,223,223,False,False,False,42,True,2.1704239999999118,0.09287899999992533,,
369219891,12,0.5428378286475448,803,803,False,False,False,15,True,2.2115640000000667,0.03169600000001083,,
358250131,16,0.45620441882385054,574,574,False,False,False,16,True,2.351239000000078,0.035818999999946755,,
358512823,25,0.44799202809228433,376,376,False,False,False,22,True,4.507969000000003,0.101662000000033,,
369480804,9,0.6242718980286518,343,343,False,False,False,27,True,1.6791220000000067,0.0475899999999001,,
369480832,10,0.6510567528410719,444,444,False,False,False,16,True,1.5957939999999553,0.025131999999985055,,
369455534,7,0.882711944199887,121,121,False,False,False,51,True,1.9752720000000181,0.10713299999997616,,
