tic,n_cadences,tau_recorded,tau_recomputed,tau_c,has_m1_row,n_events,baseline_days,obs_R,fap_A_0.05,Lb_A_0.05,fap_C_0.05,Lb_C_0.05,fap_A_0.1,Lb_A_0.1,fap_C_0.1,Lb_C_0.1,fap_A_0.2,Lb_A_0.2,fap_C_0.2,Lb_C_0.2
231833204,33034,,0.044444660418776,0.044444660418776,False,56,53.7167274988235,0.226411751906927,0.8671328671328671,0.15,0.8671328671328671,0.15,0.7982017982017982,0.3,0.7982017982017982,0.3,0.99000999000999,0.6000000000000001,0.99000999000999,0.6000000000000001
231839537,33037,,0.0111112323929774,0.0111112323929774,False,13,53.71707651172551,0.6247488742215033,0.0449550449550449,0.15,0.0449550449550449,0.15,0.2977022977022977,0.3,0.2977022977022977,0.3,0.5454545454545454,0.6000000000000001,0.5454545454545454,0.6000000000000001
231840159,33034,,0.0111112116701406,0.0111112116701406,False,5,53.7169808329993,0.8990113113128771,0.0529470529470529,0.15,0.0529470529470529,0.15,0.2317682317682317,0.3,0.2317682317682317,0.3,0.3706293706293706,0.6000000000000001,0.3706293706293706,0.6000000000000001
231840839,28624,,0.0097222188564956,0.0097222188564956,False,18,52.28060838118313,0.5964118184599535,0.1278721278721278,0.15,0.1278721278721278,0.15,0.2777222777222777,0.3,0.2777222777222777,0.3,0.3566433566433566,0.6000000000000001,0.3566433566433566,0.6000000000000001
231845790,32552,,0.0111111983991349,0.0111111983991349,False,31,53.04192758030172,0.4781711568283087,0.0319680319680319,0.15,0.0319680319680319,0.15,0.0409590409590409,0.3,0.0409590409590409,0.3,0.0609390609390609,0.6000000000000001,0.0609390609390609,0.6000000000000001
231853796,33033,,0.0111112379806854,0.0111112379806854,False,31,53.717092726982855,0.3911616960573265,0.6403596403596403,0.15,0.6403596403596403,0.15,0.6663336663336663,0.3,0.6663336663336663,0.3,0.6743256743256744,0.6000000000000001,0.6743256743256744,0.6000000000000001
231862051,16544,0.0055555391627422,0.0055555391627422,0.0055555391627422,True,13,24.904083334175994,0.6198438020808038,0.2167832167832167,0.15,0.2167832167832167,0.15,0.2117882117882117,0.3,0.2117882117882117,0.3,0.2057942057942058,0.6000000000000001,0.2057942057942058,0.6000000000000001
231867105,33032,,0.0111111144636879,0.0111111144636879,False,28,53.71646901722784,0.4293035593505387,0.3136863136863136,0.15,0.3136863136863136,0.15,0.3616383616383616,0.3,0.3616383616383616,0.3,0.3866133866133866,0.6000000000000001,0.3866133866133866,0.6000000000000001
231912935,33033,,0.0111110982816171,0.0111110982816171,False,31,53.716402562472695,0.3688465586324423,0.6863136863136863,0.15,0.6863136863136863,0.15,0.6933066933066933,0.3,0.6933066933066933,0.3,0.7282717282717283,0.6000000000000001,0.7282717282717283,0.6000000000000001
233959273,27662,0.0083332911502793,0.0083332911502793,0.0083332911502793,True,23,49.603742270759085,0.4491966383540671,0.5034965034965035,0.15,0.5034965034965035,0.15,0.5304695304695305,0.3,0.5304695304695305,0.3,0.6003996003996004,0.6000000000000001,0.6003996003996004,0.6000000000000001
233959314,44156,,0.0152778698936799,0.0152778698936799,False,45,78.41675277828449,0.3349306089617239,0.7682317682317682,0.15,0.7682317682317682,0.15,0.8281718281718282,0.3,0.8281718281718282,0.3,0.8351648351648352,0.6000000000000001,0.8351648351648352,0.6000000000000001
233961272,44148,,0.0152778709411904,0.0152778709411904,False,17,78.41675438528159,0.6492694681237217,0.0099900099900099,0.15,0.0099900099900099,0.15,0.0879120879120879,0.3,0.0879120879120879,0.3,0.1748251748251748,0.6000000000000001,0.1748251748251748,0.6000000000000001
234497476,33030,,0.0111111617279675,0.0111111617279675,False,11,53.71665725288699,0.9507209517877172,0.0019980019980019,0.15,0.0019980019980019,0.15,0.0129870129870129,0.3,0.0129870129870129,0.3,0.0089910089910089,0.6000000000000001,0.0089910089910089,0.6000000000000001
234504902,33035,,0.011111164406202,0.011111164406202,False,33,53.7167037861866,0.3553495104572266,0.7562437562437563,0.15,0.7562437562437563,0.15,0.7632367632367633,0.3,0.7632367632367633,0.3,0.7952047952047953,0.6000000000000001,0.7952047952047953,0.6000000000000001
234525922,16489,,0.0055556529774776,0.0055556529774776,False,12,25.380956981077816,0.5928068734557346,0.3216783216783216,0.15,0.3216783216783216,0.15,0.3336663336663337,0.3,0.3336663336663337,0.3,0.3496503496503496,0.6000000000000001,0.3496503496503496,0.6000000000000001
237340658,11194,,0.3555591967742657,0.3555591967742657,False,3,17.777955069340805,0.9459746052092446,0.1218781218781218,0.15,0.4495504495504495,1.0666775903227972,0.3186813186813186,0.3,0.4495504495504495,1.0666775903227972,0.4155844155844156,0.6000000000000001,0.4495504495504495,1.0666775903227972
237356492,11193,,0.0027778162311733,0.0027778162311733,False,5,17.77662924354263,0.8120446977103166,0.2807192807192807,0.15,0.2807192807192807,0.15,0.5244755244755245,0.3,0.5244755244755245,0.3,0.5504495504495505,0.6000000000000001,0.5504495504495505,0.6000000000000001
237356930,11192,0.0027778091289292,0.0027778091289292,0.0027778091289292,True,7,17.77658416147642,0.6586205547585208,0.2477522477522477,0.15,0.2477522477522477,0.15,0.5494505494505495,0.3,0.5494505494505495,0.3,0.6923076923076923,0.6000000000000001,0.6923076923076923,0.6000000000000001
237356985,11194,0.0027778080825555,0.0027778080825555,0.0027778080825555,True,7,17.777966524492058,0.7496777911804744,0.2747252747252747,0.15,0.2747252747252747,0.15,0.3226773226773227,0.3,0.3226773226773227,0.3,0.3386613386613387,0.6000000000000001,0.3386613386613387,0.6000000000000001
237358181,11124,,0.0027778146020409,0.0027778146020409,False,12,17.778007896751205,0.4878345807704962,0.8051948051948052,0.15,0.8051948051948052,0.15,0.7532467532467533,0.3,0.7532467532467533,0.3,0.7042957042957043,0.6000000000000001,0.7042957042957043,0.6000000000000001
237879824,33035,,0.0111111965361487,0.0111111965361487,False,25,53.71685361247296,0.4804667550489573,0.1848151848151848,0.15,0.1848151848151848,0.15,0.2197802197802197,0.3,0.2197802197802197,0.3,0.2357642357642357,0.6000000000000001,0.2357642357642357,0.6000000000000001
237883766,33032,,0.0111112089936113,0.0111112089936113,False,15,53.71691105086143,0.5426261474219826,0.1348651348651348,0.15,0.1348651348651348,0.15,0.3646353646353646,0.3,0.3646353646353646,0.3,0.5054945054945055,0.6000000000000001,0.5054945054945055,0.6000000000000001
237886259,16489,,0.0055556553062388,0.0055556553062388,False,13,25.38097559402513,0.5956678584205334,0.1888111888111888,0.15,0.1888111888111888,0.15,0.2877122877122877,0.3,0.2877122877122877,0.3,0.4115884115884116,0.6000000000000001,0.4115884115884116,0.6000000000000001
237886434,33034,,0.0111112321599193,0.0111112321599193,False,12,53.71700418381738,0.6757551186798609,0.0129870129870129,0.15,0.0129870129870129,0.15,0.1598401598401598,0.3,0.1598401598401598,0.3,0.3156843156843157,0.6000000000000001,0.3156843156843157,0.6000000000000001
237906842,32552,,0.0111111472932634,0.0111111472932634,False,29,53.03612468795495,0.3739686820406336,0.5594405594405595,0.15,0.5594405594405595,0.15,0.6123876123876124,0.3,0.6123876123876124,0.3,0.6343656343656343,0.6000000000000001,0.6343656343656343,0.6000000000000001
237912376,32767,0.0111111779103794,0.0111111779103794,0.0111111779103794,True,30,53.33904245402732,0.4969010441362811,0.0729270729270729,0.15,0.0729270729270729,0.15,0.0789210789210789,0.3,0.0789210789210789,0.3,0.0869130869130869,0.6000000000000001,0.0869130869130869,0.6000000000000001
240764987,16544,0.0666660983633846,0.0666660983633846,0.0666660983633846,True,45,24.902399871064972,0.9860400343316508,0.0009990009990009,0.15,0.0009990009990009,0.1999982950901537,0.0009990009990009,0.3,0.0009990009990009,0.3,0.0009990009990009,0.6000000000000001,0.0009990009990009,0.6000000000000001
240849795,16545,,0.005555513784202,0.005555513784202,False,14,24.903813528861978,0.6442197764613864,0.1038961038961039,0.15,0.1038961038961039,0.15,0.1008991008991009,0.3,0.1008991008991009,0.3,0.1118881118881118,0.6000000000000001,0.1118881118881118,0.6000000000000001
241393007,11209,,0.0027778295027474,0.0027778295027474,False,15,17.776664262553822,0.492031208071194,0.8231768231768232,0.15,0.8231768231768232,0.15,0.8611388611388612,0.3,0.8611388611388612,0.3,0.8491508491508492,0.6000000000000001,0.8491508491508492,0.6000000000000001
241393039,11210,,0.0333339624107793,0.0333339624107793,False,26,17.7752791484113,0.3682206377366562,0.966033966033966,0.15,0.966033966033966,0.15,0.7012987012987013,0.3,0.7012987012987013,0.3,0.3276723276723277,0.6000000000000001,0.3276723276723277,0.6000000000000001
241444142,11170,,0.0027778250787378,0.0027778250787378,False,8,17.775250845518258,0.6136498257213413,0.5874125874125874,0.15,0.5874125874125874,0.15,0.6213786213786214,0.3,0.6213786213786214,0.3,0.6333666333666333,0.6000000000000001,0.6333666333666333,0.6000000000000001
241577342,11213,,0.0027778315982232,0.0027778315982232,False,2,17.77667754135109,0.8968136817415612,0.4105894105894105,0.15,0.4105894105894105,0.15,0.5824175824175825,0.3,0.5824175824175825,0.3,0.5644355644355644,0.6000000000000001,0.5644355644355644,0.6000000000000001
241765380,11214,,0.0027778357895158,0.0027778357895158,False,11,17.77809233813923,0.5363040445683824,0.6873126873126874,0.15,0.6873126873126874,0.15,0.7092907092907093,0.3,0.7092907092907093,0.3,0.7022977022977023,0.6000000000000001,0.7022977022977023,0.6000000000000001
24186466,11188,,0.0027777668701673,0.0027777668701673,False,11,17.776284827767086,0.5670556794969523,0.5044955044955045,0.15,0.5044955044955045,0.15,0.5504495504495505,0.3,0.5504495504495505,0.3,0.5364635364635365,0.6000000000000001,0.5364635364635365,0.6000000000000001
24225968,11139,,0.0027777678023994,0.0027777678023994,False,10,17.776295144958567,0.7245936460811392,0.2267732267732267,0.15,0.2267732267732267,0.15,0.2577422577422577,0.3,0.2577422577422577,0.3,0.2477522477522477,0.6000000000000001,0.2477522477522477,0.6000000000000001
24251461,11132,,0.0027777738557688,0.0027777738557688,False,12,17.776330192955356,0.6667350390437295,0.1988011988011988,0.15,0.1988011988011988,0.15,0.2937062937062937,0.3,0.2937062937062937,0.3,0.3746253746253746,0.6000000000000001,0.3746253746253746,0.6000000000000001
24251953,11140,,0.0027777794437042,0.0027777794437042,False,9,17.776364003224444,0.6721318035548879,0.3656343656343656,0.15,0.3656343656343656,0.15,0.3506493506493506,0.3,0.3506493506493506,0.3,0.4185814185814185,0.6000000000000001,0.4185814185814185,0.6000000000000001
24269255,11211,,0.002777778512609,0.002777778512609,False,8,17.774966684565243,0.6948516948015702,0.3396603396603396,0.15,0.3396603396603396,0.15,0.3546453546453546,0.3,0.3546453546453546,0.3,0.3906093906093906,0.6000000000000001,0.3906093906093906,0.6000000000000001
24270027,11211,,0.0027777813065767,0.0027777813065767,False,12,17.776371255898994,0.6494529172384738,0.2047952047952048,0.15,0.2047952047952048,0.15,0.2307692307692307,0.3,0.2307692307692307,0.3,0.2387612387612387,0.6000000000000001,0.2387612387612387,0.6000000000000001
246820769,16545,,0.0055556376506729,0.0055556376506729,False,18,24.904419800300275,0.4494754770477358,0.7462537462537463,0.15,0.7462537462537463,0.15,0.7272727272727273,0.3,0.7272727272727273,0.3,0.7112887112887113,0.6000000000000001,0.7112887112887113,0.6000000000000001
246822906,16546,,0.0055556423083089,0.0055556423083089,False,15,24.90444058742014,0.6265976683309499,0.1498501498501498,0.15,0.1498501498501498,0.15,0.1878121878121878,0.3,0.1878121878121878,0.3,0.1838161838161838,0.6000000000000001,0.1838161838161838,0.6000000000000001
246848176,16546,,0.0055556641927978,0.0055556641927978,False,3,24.904533530153454,0.8893695651712724,0.1308691308691308,0.15,0.1308691308691308,0.15,0.3386613386613387,0.3,0.3386613386613387,0.3,0.4475524475524475,0.6000000000000001,0.4475524475524475,0.6000000000000001
246848355,16542,,0.0055556586062266,0.0055556586062266,False,5,24.904511268749957,0.8709020469659523,0.0099900099900099,0.15,0.0099900099900099,0.15,0.1078921078921078,0.3,0.1078921078921078,0.3,0.2267732267732267,0.6000000000000001,0.2267732267732267,0.6000000000000001
246851853,16545,,0.0055556604675075,0.0055556604675075,False,18,24.904519240405538,0.5524009150046377,0.1808191808191808,0.15,0.1808191808191808,0.15,0.1978021978021978,0.3,0.1978021978021978,0.3,0.2287712287712287,0.6000000000000001,0.2287712287712287,0.6000000000000001
246854655,16546,,0.0055556548800268,0.0055556548800268,False,13,24.904498695429535,0.6366596445790327,0.1038961038961039,0.15,0.1038961038961039,0.15,0.1168831168831168,0.3,0.1168831168831168,0.3,0.1168831168831168,0.6000000000000001,0.1168831168831168,0.6000000000000001
246861224,16544,,0.0166669911786812,0.0166669911786812,False,3,24.9045374449679,0.9999999261659804,0.0049950049950049,0.15,0.0049950049950049,0.15,0.0319680319680319,0.3,0.0319680319680319,0.3,0.0569430569430569,0.6000000000000001,0.0569430569430569,0.6000000000000001
246862277,16545,,0.0055556660572619,0.0055556660572619,False,16,24.9045500834809,0.4746308990196545,0.4105894105894105,0.15,0.4105894105894105,0.15,0.4655344655344655,0.3,0.4655344655344655,0.3,0.4935064935064935,0.6000000000000001,0.4935064935064935,0.6000000000000001
246862438,16545,,0.0055556711781719,0.0055556711781719,False,10,24.904570647083347,0.6593783368347449,0.0889110889110889,0.15,0.0889110889110889,0.15,0.1428571428571428,0.3,0.1428571428571428,0.3,0.1848151848151848,0.6000000000000001,0.1848151848151848,0.6000000000000001
246883482,16546,0.0055556669872203,0.0055556669872203,0.0055556669872203,True,14,24.904554780606304,0.5720206327015496,0.2987012987012987,0.15,0.2987012987012987,0.15,0.3206793206793207,0.3,0.3206793206793207,0.3,0.3006993006993007,0.6000000000000001,0.3006993006993007,0.6000000000000001
24696180,33026,,0.0111110862910663,0.0111110862910663,False,32,53.716366959894685,0.4049421372889644,0.3066933066933067,0.15,0.3066933066933067,0.15,0.4015984015984016,0.3,0.4015984015984016,0.3,0.4125874125874126,0.6000000000000001,0.4125874125874126,0.6000000000000001
248380067,11213,,0.0027777999325735,0.0027777999325735,False,9,17.776483063502383,0.5911802088226786,0.7302697302697303,0.15,0.7302697302697303,0.15,0.8091908091908092,0.3,0.8091908091908092,0.3,0.8471528471528471,0.6000000000000001,0.8471528471528471,0.6000000000000001
248392812,11161,,0.0027778073841773,0.0027778073841773,False,10,17.775144006055143,0.6769867131040714,0.2467532467532467,0.15,0.2467532467532467,0.15,0.2827172827172827,0.3,0.2827172827172827,0.3,0.3046953046953047,0.6000000000000001,0.3046953046953047,0.6000000000000001
248945311,11154,0.0027778073840636,0.0027778073840636,0.0027778073840636,True,12,17.77653382430799,0.5619201255304532,0.3506493506493506,0.15,0.3506493506493506,0.15,0.3356643356643357,0.3,0.3356643356643357,0.3,0.2687312687312687,0.6000000000000001,0.2687312687312687,0.6000000000000001
248945424,11139,,0.0027778059870797,0.0027778059870797,False,11,17.775137243256268,0.5572373443826125,0.5804195804195804,0.15,0.5804195804195804,0.15,0.4955044955044955,0.3,0.4955044955044955,0.3,0.4755244755244755,0.6000000000000001,0.4755244755244755,0.6000000000000001
248946014,11212,,0.0027778092469361,0.0027778092469361,False,9,17.775152929988053,0.6217591919940663,0.3796203796203796,0.15,0.3796203796203796,0.15,0.4715284715284715,0.3,0.4715284715284715,0.3,0.5004995004995005,0.6000000000000001,0.5004995004995005,0.6000000000000001
248947399,11158,,0.0194446467950228,0.0194446467950228,False,5,17.77513977272838,0.7980155993981146,0.4335664335664335,0.15,0.4335664335664335,0.15,0.5064935064935064,0.3,0.5064935064935064,0.3,0.5564435564435565,0.6000000000000001,0.5564435564435565,0.6000000000000001
248949078,11156,,0.0027778134362961,0.0027778134362961,False,13,17.776568386620056,0.5723045709490457,0.4585414585414585,0.15,0.4585414585414585,0.15,0.4595404595404595,0.3,0.4595404595404595,0.3,0.4275724275724276,0.6000000000000001,0.4275724275724276,0.6000000000000001
248949857,11154,,0.0027778078491564,0.0027778078491564,False,14,17.7765359039513,0.4136138212051969,0.973026973026973,0.15,0.973026973026973,0.15,0.965034965034965,0.3,0.965034965034965,0.3,0.949050949050949,0.6000000000000001,0.949050949050949,0.6000000000000001
248952191,11213,,0.0027778129713169,0.0027778129713169,False,8,17.77656226736508,0.6004337605607312,0.6033966033966034,0.15,0.6033966033966034,0.15,0.7102897102897103,0.3,0.7102897102897103,0.3,0.7192807192807192,0.6000000000000001,0.7192807192807192,0.6000000000000001
248952560,11141,0.3805607599530276,0.3805607599530276,0.3805607599530276,True,3,17.776585449846607,0.90992843850264,0.2957042957042957,0.15,0.5514485514485514,1.1416822798590829,0.4885114885114885,0.3,0.5514485514485514,1.1416822798590829,0.4925074925074925,0.6000000000000001,0.5514485514485514,1.1416822798590829
248953025,11211,,0.0027778180938184,0.0027778180938184,False,10,17.77520567637339,0.609546657893968,0.5554445554445554,0.15,0.5554445554445554,0.15,0.6123876123876124,0.3,0.6123876123876124,0.3,0.6903096903096904,0.6000000000000001,0.6903096903096904,0.6000000000000001
248955543,11175,,0.0027778162311733,0.0027778162311733,False,7,17.77658540700577,0.9561757550254544,0.0149850149850149,0.15,0.0149850149850149,0.15,0.0269730269730269,0.3,0.0269730269730269,0.3,0.0199800199800199,0.6000000000000001,0.0199800199800199,0.6000000000000001
248956869,11200,,0.0027778180945006,0.0027778180945006,False,7,17.776596460407745,0.6475223542026798,0.3866133866133866,0.15,0.3866133866133866,0.15,0.4495504495504495,0.3,0.4495504495504495,0.3,0.5044955044955045,0.6000000000000001,0.5044955044955045,0.6000000000000001
248959076,11199,,0.002777819025141,0.002777819025141,False,7,17.776600930290442,0.7240191909497821,0.2507492507492507,0.15,0.2507492507492507,0.15,0.3836163836163836,0.3,0.3836163836163836,0.3,0.4745254745254745,0.6000000000000001,0.4745254745254745,0.6000000000000001
248962024,11203,,0.0027778208884683,0.0027778208884683,False,9,17.776612800462317,0.6173920544353391,0.5244755244755245,0.15,0.5244755244755245,0.15,0.5144855144855145,0.3,0.5144855144855145,0.3,0.5104895104895105,0.6000000000000001,0.5104895104895105,0.6000000000000001
248962582,11151,,0.0027778143685281,0.0027778143685281,False,10,17.776575802276056,0.6707069366691027,0.1968031968031968,0.15,0.1968031968031968,0.15,0.2607392607392607,0.3,0.2607392607392607,0.3,0.3376623376623376,0.6000000000000001,0.3376623376623376,0.6000000000000001
248986951,11161,,0.0027778260100603,0.0027778260100603,False,5,17.77525724836096,0.7568248685993499,0.3086913086913087,0.15,0.3086913086913087,0.15,0.3886113886113886,0.3,0.3886113886113886,0.3,0.3736263736263736,0.6000000000000001,0.3736263736263736,0.6000000000000001
248987739,11212,,0.0027778180935911,0.0027778180935911,False,12,17.776593801481795,0.6814375301806201,0.1748251748251748,0.15,0.1748251748251748,0.15,0.1768231768231768,0.3,0.1768231768231768,0.3,0.2377622377622377,0.6000000000000001,0.2377622377622377,0.6000000000000001
251821926,16543,,0.0055556106408403,0.0055556106408403,False,8,24.90431127886859,0.7235203379105346,0.1228771228771228,0.15,0.1228771228771228,0.15,0.2087912087912088,0.3,0.2087912087912088,0.3,0.2577422577422577,0.6000000000000001,0.2577422577422577,0.6000000000000001
251828729,16545,,0.0055556315960529,0.0055556315960529,False,6,24.904400989912578,0.7350151991209974,0.1788211788211788,0.15,0.1788211788211788,0.15,0.3366633366633366,0.3,0.3366633366633366,0.3,0.4465534465534465,0.6000000000000001,0.4465534465534465,0.6000000000000001
251828912,16545,,0.005555626475143,0.005555626475143,False,8,24.904381417703007,0.701203270495413,0.1348651348651348,0.15,0.1348651348651348,0.15,0.1818181818181818,0.3,0.1818181818181818,0.3,0.2367632367632367,0.6000000000000001,0.2367632367632367,0.6000000000000001
251840720,16544,,0.0055556348575009,0.0055556348575009,False,18,24.90441694393394,0.4698780923768093,0.3916083916083916,0.15,0.3916083916083916,0.15,0.3706293706293706,0.3,0.3706293706293706,0.3,0.4315684315684315,0.6000000000000001,0.4315684315684315,0.6000000000000001
251841265,16545,0.0055556190250172,0.0055556190250172,0.0055556190250172,True,20,24.90435239722592,0.4358414106294768,0.7202797202797203,0.15,0.7202797202797203,0.15,0.6843156843156843,0.3,0.6843156843156843,0.3,0.6773226773226774,0.6000000000000001,0.6773226773226774,0.6000000000000001
251844875,16544,,0.0055556432389494,0.0055556432389494,False,18,24.90445249763889,0.5887329610093338,0.0759240759240759,0.15,0.0759240759240759,0.15,0.0749250749250749,0.3,0.0749250749250749,0.3,0.0869130869130869,0.6000000000000001,0.0869130869130869,0.6000000000000001
251845125,16545,,0.0055556362531206,0.0055556362531206,False,16,24.904422603115563,0.586037560835422,0.1648351648351648,0.15,0.1648351648351648,0.15,0.1728271728271728,0.3,0.1728271728271728,0.3,0.1688311688311688,0.6000000000000001,0.1688311688311688,0.6000000000000001
251845481,16545,0.005555625542911,0.005555625542911,0.005555625542911,True,12,24.90437838066009,0.5123387436069766,0.7412587412587412,0.15,0.7412587412587412,0.15,0.7822177822177823,0.3,0.7822177822177823,0.3,0.8191808191808192,0.6000000000000001,0.8191808191808192,0.6000000000000001
251846711,16545,0.0055556446350237,0.0055556446350237,0.0055556446350237,True,21,24.90445783877385,0.3579432119032217,0.982017982017982,0.15,0.982017982017982,0.15,0.976023976023976,0.3,0.976023976023976,0.3,0.984015984015984,0.6000000000000001,0.984015984015984,0.6000000000000001
251848060,16544,,0.0777786989274318,0.0777786989274318,False,8,24.902974340631317,0.7061946352854765,0.3306693306693307,0.15,0.5784215784215784,0.2333360967822955,0.5864135864135864,0.3,0.5864135864135864,0.3,0.6683316683316683,0.6000000000000001,0.6683316683316683,0.6000000000000001
251848320,16545,0.005555629268656,0.005555629268656,0.005555629268656,True,17,24.904396234579508,0.4938360733493799,0.4075924075924076,0.15,0.4075924075924076,0.15,0.4015984015984016,0.3,0.4015984015984016,0.3,0.4895104895104895,0.6000000000000001,0.4895104895104895,0.6000000000000001
251853202,16544,0.0055556520860591,0.0055556520860591,0.0055556520860591,True,15,24.904493452083443,0.5710883632835364,0.0989010989010989,0.15,0.0989010989010989,0.15,0.1348651348651348,0.3,0.1348651348651348,0.3,0.1688311688311688,0.6000000000000001,0.1688311688311688,0.6000000000000001
251879885,16542,0.0055556576735398,0.0055556576735398,0.0055556576735398,True,13,24.90452277291206,0.643766018547538,0.1038961038961039,0.15,0.1038961038961039,0.15,0.1138861138861138,0.3,0.1138861138861138,0.3,0.1238761238761238,0.6000000000000001,0.1238761238761238,0.6000000000000001
251881536,16545,0.0055556455679379,0.0055556455679379,0.0055556455679379,True,11,24.904475036110853,0.6763578070900585,0.1338661338661338,0.15,0.1338661338661338,0.15,0.1838161838161838,0.3,0.1838161838161838,0.3,0.1958041958041958,0.6000000000000001,0.1958041958041958,0.6000000000000001
251882735,16544,0.0055556548795721,0.0055556548795721,0.0055556548795721,True,12,24.90451272021619,0.5773735442719733,0.3116883116883117,0.15,0.3116883116883117,0.15,0.3326673326673326,0.3,0.3326673326673326,0.3,0.3946053946053946,0.6000000000000001,0.3946053946053946,0.6000000000000001
251884959,16545,,0.0055556544143655,0.0055556544143655,False,7,24.90451279611898,0.8992855209331693,0.0479520479520479,0.15,0.0479520479520479,0.15,0.1078921078921078,0.3,0.1078921078921078,0.3,0.1528471528471528,0.6000000000000001,0.1528471528471528,0.6000000000000001
251885366,16544,,0.0055556404440721,0.0055556404440721,False,6,24.904453976113473,0.9131099278855912,0.0409590409590409,0.15,0.0409590409590409,0.15,0.1528471528471528,0.3,0.1528471528471528,0.3,0.2247752247752247,0.6000000000000001,0.2247752247752247,0.6000000000000001
251885542,16544,,0.0055556432398589,0.0055556432398589,False,13,24.904467521269,0.6292836338892004,0.2257742257742257,0.15,0.2257742257742257,0.15,0.2447552447552447,0.3,0.2447552447552447,0.3,0.2937062937062937,0.6000000000000001,0.2937062937062937,0.6000000000000001
251886567,16546,,0.0055556707129653,0.0055556707129653,False,14,24.90597075646201,0.5611092171161999,0.3466533466533466,0.15,0.3466533466533466,0.15,0.3846153846153846,0.3,0.3846153846153846,0.3,0.4045954045954046,0.6000000000000001,0.4045954045954046,0.6000000000000001
251886984,16545,,0.005555657208788,0.005555657208788,False,11,24.904525371767704,0.6393759503032852,0.2367632367632367,0.15,0.2367632367632367,0.15,0.2007992007992008,0.3,0.2007992007992008,0.3,0.2037962037962038,0.6000000000000001,0.2037962037962038,0.6000000000000001
251887089,16544,,0.0055556544139108,0.0055556544139108,False,16,24.904512947458898,0.4525216951164756,0.7402597402597403,0.15,0.7402597402597403,0.15,0.7182817182817183,0.3,0.7182817182817183,0.3,0.7082917082917083,0.6000000000000001,0.7082917082917083,0.6000000000000001
254302983,16545,,0.0055556758356942,0.0055556758356942,False,16,24.90458502204729,0.5327860437575846,0.3686313686313686,0.15,0.3686313686313686,0.15,0.3296703296703296,0.3,0.3296703296703296,0.3,0.3596403596403596,0.6000000000000001,0.3596403596403596,0.6000000000000001
254304085,16545,,0.0055556725751557,0.0055556725751557,False,16,24.90457073229936,0.5767875545960004,0.1988011988011988,0.15,0.1988011988011988,0.15,0.2077922077922078,0.3,0.2077922077922078,0.3,0.2197802197802197,0.6000000000000001,0.2197802197802197,0.6000000000000001
257735550,33022,0.0111112237786983,0.0111112237786983,0.0111112237786983,True,14,53.71562468353909,0.5985666647611738,0.0329670329670329,0.15,0.0329670329670329,0.15,0.1538461538461538,0.3,0.1538461538461538,0.3,0.2717282717282717,0.6000000000000001,0.2717282717282717,0.6000000000000001
259389138,11138,,0.0027778258988746,0.0027778258988746,False,12,17.77807936004274,0.4747103481983133,0.94005994005994,0.15,0.94005994005994,0.15,0.918081918081918,0.3,0.918081918081918,0.3,0.926073926073926,0.6000000000000001,0.926073926073926,0.6000000000000001
259408567,11193,,0.0027778213540159,0.0027778213540159,False,5,17.776661289537515,0.9274659512641148,0.0959040959040959,0.15,0.0959040959040959,0.15,0.1528471528471528,0.3,0.1528471528471528,0.3,0.1588411588411588,0.6000000000000001,0.1588411588411588,0.6000000000000001
259472825,11194,,0.0027778233322806,0.0027778233322806,False,10,17.778062338027212,0.6173919996265906,0.4705294705294705,0.15,0.4705294705294705,0.15,0.4535464535464535,0.3,0.4535464535464535,0.3,0.4315684315684315,0.6000000000000001,0.4315684315684315,0.6000000000000001
259472888,11194,,0.0027778240308862,0.0027778240308862,False,10,17.77806690395255,0.7800138912705766,0.0669330669330669,0.15,0.0669330669330669,0.15,0.1388611388611388,0.3,0.1388611388611388,0.3,0.1508491508491508,0.6000000000000001,0.1508491508491508,0.6000000000000001
259477227,11079,,0.0027778220573964,0.0027778220573964,False,10,17.778053907928097,0.633061529968963,0.4035964035964036,0.15,0.4035964035964036,0.15,0.4255744255744256,0.3,0.4255744255744256,0.3,0.4285714285714285,0.6000000000000001,0.4285714285714285,0.6000000000000001
259592530,11181,,0.0833346790034283,0.0833346790034283,False,1,17.778057179082225,,,,,,,,,,,,,
260266449,43902,,0.0138890386535877,0.0138890386535877,False,30,78.4188088660917,0.4259167705495943,0.2317682317682317,0.15,0.2317682317682317,0.15,0.4125874125874126,0.3,0.4125874125874126,0.3,0.5174825174825175,0.6000000000000001,0.5174825174825175,0.6000000000000001
260356438,43900,,0.4583377473113614,0.4583377473113614,False,5,78.4187224944078,0.932826024775998,0.0259740259740259,0.15,0.4575424575424575,1.3750132419340844,0.2717282717282717,0.3,0.4575424575424575,1.3750132419340844,0.4285714285714285,0.6000000000000001,0.4575424575424575,1.3750132419340844
260420562,43142,0.0138890257023831,0.0138890257023831,0.0138890257023831,True,48,78.41874031128782,0.3190841075561723,0.8941058941058941,0.15,0.8941058941058941,0.15,0.8851148851148851,0.3,0.8851148851148851,0.3,0.8831168831168831,0.6000000000000001,0.8831168831168831,0.6000000000000001
260420823,41172,,0.0138890168846046,0.0138890168846046,False,39,78.41870118302859,0.4749692863799372,0.0279720279720279,0.15,0.0279720279720279,0.15,0.0399600399600399,0.3,0.0399600399600399,0.3,0.0519480519480519,0.6000000000000001,0.0519480519480519,0.6000000000000001
