tic,sigma,acf1,cad_min,kappa_0.05,kappa_0.1,kappa_0.2,kappa_0.4,kappa_0.8
100100827,0.0006649762920993092,0.9635914785895454,2.000010606680007,2.622985034217359,3.5335445671798658,4.855129972398894,20.49670585924167,4.372071603896504
228613048,0.0061172294343633206,0.9566686904501455,2.000033409713069,5.933229483519667,8.403719818521562,12.431696210936627,18.35403195305916,24.243997510942037
152536709,0.0009966536625467433,0.0454916792441092,2.000039425365685,1.5347132097885177,1.7361906594976686,2.540999674112223,3.5983084539711747,4.460124275566886
114953091,0.0007345929183048932,-0.001841859521848059,1.999975729122525,1.0501721967104154,1.1085163349616225,1.2247784050853303,1.2213171489776913,1.0573447296814604
394005654,0.0003332769289742877,0.018513107333157464,1.9999817637653905,1.1355837461863723,1.2718108826824746,1.3705781260035739,1.3611627029587217,1.303088550782792
116417661,0.0021058676803437505,0.9990324604097881,2.000023350774427,5.7990602018025985,8.844458789893137,15.532746729966064,28.074610807217987,49.78680172763359
219251169,0.0009812680189435733,0.03908589365583219,2.0000333907228196,1.3724713406874913,1.552457176021723,1.9040267499631158,2.042743411287142,2.952722077050993
206492386,0.0006494343301080277,0.12376498766825383,2.0000243379399762,2.318270843972925,3.2430569655581256,3.6372093589722274,4.353183759163586,4.2940783626024635
120584779,0.0011004333032449214,0.007279378454025253,2.0000153044748004,0.9712878548168631,1.055747314351915,1.1860947330971232,1.035075182592611,0.68707380000769
114818487,0.014870353973839106,0.5321526888278101,2.000037432371755,2.2172009347232438,2.7839533759946713,2.2424155574127425,1.6198591823938162,1.440997336687731
267063469,0.0008801583991397737,0.01234156089619816,1.9999908158933977,1.0606998586449,1.0287558574558473,1.0792644245112164,1.0015936504197651,0.8155998875992146
284083051,0.0008551531730247393,0.023849826653406687,2.0000052222894737,1.1801535182637621,1.3737152983375804,1.2191453971399524,1.4942557037892037,1.1837394347144863
183532275,0.0008239836168889227,0.2140448387514637,2.00000658762292,2.9599180738131516,4.021625060450683,5.550396544871688,7.323492661475427,8.726336832895944
166975595,0.0019072774076375166,0.5640125413463577,1.9999852000182727,4.237191775824119,5.989444100936353,8.316088933326352,11.789611638268035,18.314570958882374
