tic,kind,P,t0,T14,Lambda,delta,n_in,n_transits,sign_pass,odd_even_pass,no_secondary_pass,shape_pass,confirmed_Tred0
3836364,random,1.845994821540149,1388.8539976865784,0.2,0.0,-0.00024661402821772935,1145,8,False,True,True,True,False
3836364,random,6.614917160525086,1390.2699697524279,0.05,0.01719014948563256,2.7086807520437658e-05,101,3,True,True,True,True,True
3836364,random,0.6865402061368703,1387.3151911915995,0.1,0.00027040293766762263,8.342168510532035e-07,1638,23,True,True,True,True,True
3836364,random,1.422896532220059,1387.3350478090374,0.2,0.0,-1.5054263331418435e-05,1692,12,False,True,True,True,False
3836364,random,1.8345939906375905,1388.8209901124899,0.2,0.0,-9.48053737812676e-05,1145,8,False,True,True,True,False
3836364,random,6.617343127791619,1387.9935138960166,0.1,0.17339797098676366,7.207955800534046e-05,144,2,True,True,True,True,True
3836364,random,0.5658528473797937,1387.7373061136107,0.4,0.0,-3.2263199774404617e-06,7902,29,False,True,True,True,False
3836364,random,3.007625065572234,1389.0966011358414,0.2,0.0,-0.00018239718571958679,714,5,False,True,True,True,False
3836364,random,5.613228809184879,1387.8440803178705,0.8,3.4748501509996075,8.077517750871318e-05,2187,4,True,True,True,True,True
3836364,random,2.0449455443247357,1387.217766769902,0.2,0.0029402005053670638,3.408150898493289e-06,1092,8,True,True,True,True,True
382532460,random,1.3341603708971213,1355.4159115772088,0.8,0.0,-4.671692870247612e-07,9890,19,False,False,True,False,False
382532460,random,6.14631629860513,1356.7721676410213,0.2,0.0,-1.7582020217258492e-06,572,4,False,True,True,True,False
382532460,random,1.335769314578021,1356.1122006008773,0.2,0.0,-1.0194714523712915e-05,2533,18,False,True,True,True,False
382532460,random,6.05683962405309,1359.7575480417183,0.1,0.0,-1.929121474313493e-05,281,4,False,True,True,True,False
382532460,random,0.6183424335447478,1355.6488600248165,0.1,0.034442448205051227,2.0768988911094103e-06,2652,38,True,True,True,True,True
382532460,random,2.441742628481541,1357.6336212149151,0.8,1.6427247299980408,1.5182121860010123e-05,5411,11,True,False,True,False,False
382532460,random,0.6755119045247822,1355.649039064045,0.05,2.524306302817533,2.6463819340205733e-05,1214,35,True,True,True,True,True
382532460,random,8.411567934316412,1359.2325864814015,0.4,0.0,-9.824888545823457e-06,548,2,False,True,True,True,False
382532460,random,1.4786768962650836,1356.5192902900808,0.05,0.0,-4.201032338898896e-05,567,16,False,True,True,True,False
382532460,random,2.7115567947824064,1356.9832711416327,0.1,1.3112386684894426,2.810316260184974e-05,558,8,True,True,True,True,True
382532460,random,2.716275297268406,1357.1346333727183,0.05,3.885569965814713,6.877759072447823e-05,274,8,True,True,True,True,True
382532460,random,8.452191572413275,1358.5580395842476,0.8,0.08037900785349074,4.167182108975782e-06,1516,3,True,True,True,True,True
382532460,random,0.7561612391153668,1356.1098320439116,0.05,0.0,-3.16269270948771e-05,1067,31,False,True,True,True,False
382532460,random,5.474442348580151,1360.637703388615,0.2,0.0,-9.56354364257914e-05,564,4,False,True,True,True,False
382532460,random,11.733971741078705,1361.866996037157,0.05,0.4759532792707474,4.73998764703636e-05,71,2,True,True,True,True,True
382532460,random,0.6046571081891193,1355.4559579684578,0.2,0.0,-1.0006802804101492e-05,5594,40,False,True,True,True,False
382532460,random,0.9518998472920611,1355.4863831063917,0.1,0.0,-7.513381565536995e-07,1829,26,False,True,True,True,False
382532460,random,4.438001670656367,1358.3030658011535,0.2,0.0,-8.656509096041434e-06,617,5,False,True,True,True,False
382532460,random,1.272531839539321,1355.5942649635203,0.8,0.0,-2.3073938942086426e-05,10471,20,False,True,True,True,False
382532460,random,1.3133947876551573,1355.6494881090307,0.2,0.0,-4.456084745117064e-06,2558,18,False,True,True,True,False
382552251,random,7.219382956605249,1361.116800706072,0.4,0.0,-5.621522203923026e-05,556,2,False,True,True,True,False
382552251,random,1.682795762039265,1355.7725107256279,0.8,0.38186280572507114,9.560962814766426e-06,7916,15,True,False,True,False,False
382552251,random,1.8739686143098837,1355.710397690701,0.2,0.0,-0.00012770049273032802,1993,14,False,False,False,False,False
382552251,random,1.0240048352527402,1355.6111082172877,0.4,0.0,-3.379233564758515e-05,6687,24,False,False,True,False,False
382552251,random,1.5380624403389431,1355.9565350077564,0.4,0.0,-2.840851736403691e-05,4245,15,False,True,True,True,False
382552251,random,1.330681478362248,1356.4730029962136,0.05,6.833129053673091,8.473489982043423e-05,594,17,True,True,True,True,True
382552251,random,0.5428134453606089,1355.8162462040825,0.2,0.0,-2.2331549840991696e-06,6029,45,False,True,True,True,False
382552251,random,0.5126850482359913,1355.729876390034,0.4,0.0,-1.4980453272080108e-06,12910,48,False,True,True,True,False
382552251,random,0.758617663618192,1355.478881703823,0.1,0.0,-2.1254305353320937e-05,2185,31,False,True,True,True,False
382552251,random,0.7128228155047649,1355.5561103418654,0.8,0.0,-1.3339833072862483e-05,16545,35,False,True,True,True,False
382552251,random,6.066470544045055,1356.7168529867595,0.2,0.0,-0.00011961721918965018,564,4,False,False,True,False,False
382552251,random,5.4689315420107585,1359.962769031143,0.05,0.0,-0.00018220662087747798,144,4,False,True,True,True,False
382552251,random,0.9958550811795132,1356.170747796573,0.4,0.0,-1.7015579083426395e-05,6652,25,False,False,True,False,False
382552251,random,4.929321729235039,1359.1616173177122,0.8,0.0,-8.263282427788938e-05,2793,5,False,False,True,False,False
382552251,random,1.5652767133914367,1356.5116860250764,0.2,3.2071494438395205,3.085026494232776e-05,2109,15,True,False,True,False,False
382552251,random,0.612973883549451,1355.7238413398932,0.8,0.0,-5.810046708460989e-07,16545,41,False,True,True,True,False
382552251,random,0.5984167519385748,1355.9235887482253,0.05,0.0,-8.014801489064041e-06,1353,38,False,True,True,True,False
382552251,random,0.5871564589324324,1355.628462391431,0.4,0.0,-2.113306772352897e-05,11218,41,False,False,True,False,False
382552251,random,1.8150436014633744,1356.072251265886,0.2,0.0,-3.40616453725772e-05,1971,14,False,True,True,True,False
382552251,random,1.2547563839360905,1356.1181976160776,0.8,12.667272877084084,5.2848225315336456e-05,10511,20,True,False,True,False,False
389087654,random,1.67457666979788,1327.1035858331413,0.8,0.0,-4.655280146227644e-06,7686,16,False,True,True,True,False
389087654,random,3.027728175908447,1326.6835871466394,0.1,2.0609227862703725,3.848881814019126e-05,568,8,True,True,True,True,True
389087654,random,1.3086176892678034,1327.577284020499,0.4,0.0,-2.5510566860811164e-05,4914,18,False,True,True,True,False
389087654,random,11.004571037624963,1332.7902778246907,0.4,0.0,-3.709762884343466e-05,564,2,False,True,True,True,False
389087654,random,8.501443485728748,1332.4737589599354,0.4,0.3517538347828163,1.3404171985810112e-05,805,3,True,True,True,True,True
389087654,random,1.3722474494263817,1327.594224982902,0.4,0.0,-1.0088949116677472e-05,4772,18,False,True,True,True,False
389087654,random,2.001220507755959,1328.2867320846117,0.4,0.0,-1.595600740034496e-05,3259,12,False,True,True,True,False
389087654,random,0.9735653434848933,1327.0975136951556,0.8,0.0,-4.0976356503499905e-06,13503,26,False,True,True,True,False
389087654,random,5.341051570432815,1331.0045133180088,0.2,0.0,-2.5483036009777974e-05,561,4,False,True,True,True,False
389087654,random,0.9301308965204947,1327.412076138122,0.1,0.0,-7.348362791509383e-07,1728,26,False,True,True,True,False
389087654,random,1.9113490517156388,1328.1229534398537,0.4,0.9674472034591227,1.234470377822201e-05,3293,13,True,True,True,True,True
389087654,random,3.05328216193439,1329.4950955653921,0.8,0.0,-3.284801345809827e-06,4179,9,False,True,True,True,False
389087654,random,2.504337566317954,1327.2812988400326,0.8,0.0,-3.6315282262856424e-06,5417,11,False,True,True,True,False
389087654,random,3.3100219084089786,1329.8528169842748,0.1,0.0,-1.635551691902505e-05,528,8,False,True,True,True,False
389087654,random,4.095949346819845,1330.2955806113828,0.2,0.0,-2.6845094072421214e-05,806,6,False,True,True,True,False
389087654,random,1.8958105654946849,1328.3995697960834,0.05,0.0,-5.646377455856764e-06,428,13,False,True,True,True,False
389087654,random,2.140306796675937,1327.7425809847873,0.8,0.0,-1.185904519693043e-05,6275,12,False,True,True,True,False
389087654,random,2.994453476762631,1328.16655342451,0.8,0.9007579698165048,1.2316619012023274e-05,4413,9,True,True,True,True,True
389087654,random,7.256877550932864,1331.1681418097598,0.2,0.0054882213854362824,2.2972125616993163e-06,431,3,True,True,True,True,True
389087654,random,6.52511393959196,1328.482377784285,0.05,0.0,-1.0486536278976051e-05,99,3,False,True,True,True,False
389131517,random,3.989652267104949,1328.9761953146624,0.8,0.0,-3.351572354299629e-05,3005,6,False,True,True,True,False
389131517,random,1.2771119825650608,1326.661921702311,0.2,0.3746143553114509,2.899532741800301e-05,2599,19,True,False,True,False,False
389131517,random,7.17276221615437,1327.799343791067,0.1,0.0,-0.0003088761984573067,231,4,False,True,True,True,False
389131517,random,7.567333421863908,1332.2783112297766,0.8,0.0,-2.8516667090052532e-05,1463,3,False,True,True,True,False
389131517,random,2.012230389313199,1328.006112600968,0.4,4.413414507485638,9.940288755301065e-05,3257,12,True,True,True,True,True
389131517,random,7.490744562394634,1327.7987516678002,0.4,13.808238755101621,0.00027077162392934244,1134,4,True,True,True,True,True
389131517,random,11.015274823224557,1329.5231269321653,0.8,0.0,-0.0001437699152495274,1688,3,False,True,True,True,False
389131517,random,4.006043531396287,1328.292897315935,0.8,6.897424334724303,0.0001263586757356051,3083,6,True,True,True,True,True
389131517,random,2.4372439391194742,1328.8410874839929,0.1,0.0,-0.00011917163940021466,601,9,False,True,True,True,False
389131517,random,1.8324105897005885,1328.1930844335889,0.8,3.3642338875841,9.063938782866698e-05,6854,14,True,False,True,False,False
389131517,random,0.5106097367366292,1327.020251334923,0.1,1.4062787045204528,5.483293736063732e-05,3270,48,True,True,True,True,True
389131517,random,3.4384902764432446,1329.9711203482868,0.2,0.0,-0.00010912180840081869,1047,8,False,True,True,True,False
389131517,random,1.7864472915798641,1327.5398910878027,0.8,1.1397931109636603,4.863024433625529e-05,7425,14,True,True,True,True,True
389131517,random,1.3277761514415967,1326.5948224088222,0.05,0.1971681486417076,4.256638516232314e-05,650,19,True,True,True,True,True
389131517,random,6.267527451299176,1330.3105989668732,0.8,0.8210021735214583,4.885161392525949e-05,1952,4,True,False,True,False,False
389131517,random,12.114804060596644,1331.4242721920427,0.8,4.013164956418958,0.00014544378255302882,1142,2,True,True,True,True,True
389131517,random,3.7368784431710274,1329.2925736133968,0.05,0.0,-0.00016587437704993272,249,7,False,True,True,True,False
389131517,random,0.6519270327623339,1326.6257785496969,0.1,0.013821428875215024,5.614263142835943e-06,2560,38,True,True,True,True,True
389131517,random,3.452011594010635,1329.6497323096064,0.8,4.422877989075026,9.630615613757289e-05,3979,8,True,True,True,True,True
389131517,random,3.90564987555334,1327.0007931429495,0.8,2.1997714393341474,6.869953366214665e-05,3573,7,True,True,True,True,True
389527466,random,5.682066874210282,1328.231554767715,0.1,0.02433450078717204,7.750344903817958e-06,286,4,True,True,True,True,True
389527466,random,0.7829193679692067,1326.7341834991018,0.2,0.0,-1.3633337249045296e-05,4351,32,False,True,True,True,False
389527466,random,9.921859431618854,1328.1690280043674,0.1,0.008674294084458741,5.906027986926477e-06,176,3,True,True,True,True,True
389527466,random,3.853878261892255,1329.5265381207835,0.2,0.0,-9.121027587424068e-05,741,6,False,True,True,True,False
389527466,random,1.0579416125017902,1327.3804077427556,0.1,0.0,-2.7743790195111254e-06,1586,23,False,True,True,True,False
389527466,random,7.041237855629708,1327.8187955752069,0.05,0.0666762071928826,1.8718978586322533e-05,130,4,True,True,True,True,True
389527466,random,0.5899663732221639,1326.584496176101,0.2,0.0,-3.3246829779282205e-05,5572,42,False,True,True,True,False
389527466,random,1.2141370346854479,1326.8678194138213,0.8,0.0,-1.0061388734417265e-06,10865,20,False,True,True,True,False
389527466,random,1.1286342529045803,1326.757609587207,0.8,0.0,-1.5230544522895911e-05,11759,22,False,True,True,True,False
389527466,random,8.709357297780455,1334.2160268389373,0.4,0.0,-3.604941739097224e-05,857,3,False,True,True,True,False
389527466,random,2.092010225587658,1326.7503949247136,0.2,0.0,-1.9807430645653624e-05,1588,12,False,True,True,True,False
389527466,random,1.6244791989604253,1326.9448080222282,0.1,1.2455781869328024,2.8739252812691995e-05,1060,16,True,True,True,True,True
389527466,random,1.0781465404239132,1327.2014164901543,0.1,0.0,-3.798373531484222e-05,1507,22,False,True,True,True,False
389527466,random,1.592276747100653,1327.3639715735396,0.05,0.0,-2.4297878517557344e-05,516,15,False,True,True,True,False
389527466,random,5.940312316926324,1327.3489263026242,0.2,0.006625337725171753,2.8576766985074318e-06,574,4,True,True,True,True,True
389527466,random,1.0779630608413953,1326.746187721881,0.05,0.0,-4.304817337173616e-05,777,23,False,True,True,True,False
389527466,random,6.6047383231542955,1332.47864079474,0.4,0.8389117584792414,3.215134082683755e-05,566,2,True,True,True,True,True
389527466,random,1.601011749591294,1327.3533525679406,0.4,0.0,-2.160743822549629e-05,4203,16,False,True,True,True,False
389527466,random,8.090807406155292,1333.319218290156,0.4,0.0,-2.3678095027185193e-05,826,3,False,True,True,True,False
389527466,random,0.51697036906789,1326.6847349454742,0.2,0.0,-1.1522740355756728e-05,6383,48,False,True,True,True,False
389527948,random,5.4022642059945944,1330.079781288901,0.2,0.00030866170632927757,4.929696500534353e-07,699,5,True,True,True,True,True
389527948,random,0.9997048339835489,1326.566011901188,0.2,2.478357990794899e-05,7.148185432636132e-08,3284,26,True,True,True,True,True
389527948,random,0.8727134477081583,1326.8623394136978,0.05,0.011901324749198635,2.6543408825371904e-06,929,27,True,True,True,True,True
389527948,random,8.65676346356072,1330.4118333652793,0.1,0.0,-0.00010335040204718671,116,2,False,True,True,True,False
389527948,random,2.8909453996890067,1328.0665426623116,0.4,0.8029115598855784,1.3747689150371627e-05,2259,9,True,True,True,True,True
389527948,random,4.012179769428821,1328.9097765855247,0.8,0.0,-3.729939047305673e-05,3024,6,False,True,True,True,False
389527948,random,2.159965020025607,1328.0046881896722,0.4,0.0,-3.3034837003436486e-05,2952,11,False,True,True,True,False
389527948,random,3.727928623015922,1328.3933056230753,0.05,0.6712010357971909,4.147638338875312e-05,214,6,True,True,True,True,True
389527948,random,9.173773811716847,1328.1647849756482,0.4,0.0,-1.0705070967344025e-05,854,3,False,True,True,True,False
389527948,random,6.200046105356,1330.4154652744671,0.1,0.0,-2.8035979274975338e-05,239,4,False,True,True,True,False
389527948,random,2.231136710172616,1327.8462320627964,0.8,0.0,-4.015583734778433e-06,5477,10,False,True,True,True,False
389527948,random,0.8353232914686503,1327.0394683726283,0.1,0.9470499944048351,1.637691675883506e-05,1895,28,True,True,True,True,True
389527948,random,7.86479924137672,1327.1777289605932,0.05,0.0,-0.00011755072460623225,138,4,False,True,True,True,False
389527948,random,5.739298431714733,1331.558380270379,0.8,0.0,-5.5629131588519864e-05,1915,4,False,True,True,True,False
389527948,random,2.5269124810681616,1328.9971514263077,0.8,2.385068170678838,2.255786933298161e-05,4859,10,True,False,True,False,False
389527948,random,3.4712412160577912,1327.4458585567968,0.1,0.0,-5.306726179161856e-07,502,8,False,True,True,True,False
389527948,random,0.7971257432977027,1327.3262406787408,0.8,0.01259798432725109,1.615357557036346e-06,16418,33,True,True,True,True,True
389527948,random,9.591323740106334,1330.748816612595,0.2,0.0,-2.934287616879157e-05,432,3,False,True,True,True,False
389527948,random,7.25562327578035,1329.3862680617246,0.8,0.47734520921183254,1.07100942753257e-05,2273,4,True,True,True,True,True
389527948,random,7.277177496124269,1333.423150883755,0.2,0.013248826456926644,4.392706213403705e-06,375,3,True,True,True,True,True
388179423,random,18.420398393797388,1328.0602376498625,0.05,0.1393673248242382,4.9334729827107297e-05,107,3,True,True,True,True,True
388179423,random,1.3481606560168666,1326.8963405088448,0.2,0.0,-1.5436948814130375e-05,4884,35,False,True,True,True,False
388179423,random,3.862009556194421,1330.0657105630273,0.4,0.0,-1.3470895933014094e-05,3364,13,False,True,True,True,False
388179423,random,2.5522673144331836,1328.5147014272277,0.2,0.0,-1.616095011619698e-05,2611,19,False,True,True,True,False
388179423,random,3.156846314998874,1329.3280327682653,0.05,0.0,-2.7865274647395252e-05,465,14,False,True,True,True,False
388179423,random,0.7319087690755471,1326.9847043957727,0.8,0.0,-1.1383435750302406e-05,33035,70,False,True,True,True,False
388179423,random,13.47135614556719,1334.3932199172132,0.2,1.627114878604332,7.393794171720765e-05,553,4,True,True,True,True,True
388179423,random,3.1450623830493196,1327.5790153114342,0.1,0.8587819575973161,3.8918650597191486e-05,1064,15,True,True,True,True,True
388179423,random,9.581865122049212,1330.7048735039439,0.05,0.692200053961916,8.288454641656717e-05,190,6,True,True,True,True,True
388179423,random,1.2858370152604468,1326.7904987536435,0.8,0.0,-1.812742111082371e-05,20553,39,False,True,True,True,False
388179423,random,20.10225324586149,1328.8727513202718,0.8,0.0007405970154153145,1.0274102140976566e-06,1325,3,True,True,True,True,True
388179423,random,3.0845546182236863,1327.7236549923584,0.05,0.3052739091562065,3.217966735660614e-05,552,16,True,True,True,True,True
388179423,random,1.2422550483425883,1327.199606500914,0.05,0.7882947060167512,3.354588174085051e-05,1313,38,True,True,True,True,True
388179423,random,4.610463771273244,1329.9541476823129,0.4,0.02344628446689702,4.254638058560663e-06,2391,9,True,True,True,True,True
388179423,random,7.753509771214748,1333.7567112536408,0.05,0.0,-3.338085830419008e-06,190,7,False,True,True,True,False
388179423,random,6.889400014029807,1326.5807169515397,0.05,0.010105229131009434,9.391537923469662e-06,215,6,True,True,True,True,True
388179423,random,2.1188429366748354,1327.9523297577384,0.4,0.0,-2.3231510610518214e-05,6119,23,False,True,True,True,False
388179423,random,5.532560463471174,1326.6432723708695,0.1,0.06341135877563205,1.4296721174527121e-05,581,9,True,True,True,True,True
388179423,random,3.9532037309078225,1330.3675244387546,0.1,0.16116370669517377,1.9010422622553455e-05,840,12,True,True,True,True,True
388179423,random,4.504473965478492,1329.3614911397005,0.2,0.11010654288374948,1.1175208187648551e-05,1654,12,True,True,True,True,True
389011260,seed,0.5777700649844063,1349.1386648203368,0.05,0.0,-1.2800129285272952e-05,1433,42,False,True,True,True,False
389011260,random,2.379400000512418,1328.031519441706,0.2,0.9323259614795888,6.974570742875099e-05,1535,11,True,False,True,False,False
389011260,random,1.8277199313690187,1326.757103462361,0.2,12.14275558881631,0.00024685999421794727,1729,13,True,False,True,False,False
389011260,random,0.8130193447853352,1326.693190508661,0.05,0.0,-6.762629661827049e-05,1071,31,False,True,True,True,False
389011260,random,9.362892462185762,1327.5049666138677,0.8,29.71155532851019,0.0003934628766081286,1710,3,True,True,True,True,True
389011260,random,0.5957091563729278,1326.769896809106,0.8,0.0,-8.775101657624777e-05,16486,42,False,False,True,False,False
389011260,random,2.0829639650483074,1327.1775031863383,0.1,0.02061367765939514,1.4644355809782253e-05,793,12,True,True,True,True,True
389011260,random,4.001833865440874,1328.119461508696,0.4,0.0,-0.0006790712965398085,1554,6,False,False,True,False,False
389011260,random,7.294371363964424,1329.9203504439497,0.4,0.0,-0.00025205183513933365,1061,4,False,False,True,False,False
389011260,random,0.5099831807827641,1326.722190616275,0.05,0.0,-0.00015823544856571819,1628,48,False,True,True,True,False
389011260,random,9.84409648202656,1331.7907101488042,0.05,0.0,-0.0003601673504659357,107,3,False,True,True,True,False
389011260,random,0.5996727289703777,1326.7861665512728,0.05,0.0,-0.00011645276786303614,1365,40,False,True,True,True,False
389011260,random,5.869349425946936,1330.4225580557725,0.8,0.9955485528628474,6.280212231587458e-05,2046,4,True,False,True,False,False
389011260,random,2.326825951148617,1327.2929207156474,0.2,0.0,-0.0005860313012585933,1343,10,False,False,False,False,False
389011260,random,2.468683934328532,1326.968777789248,0.05,0.7748845018270097,0.00014041490048159538,321,10,True,True,True,True,True
389011260,random,0.7106686769490551,1327.0575812747736,0.2,0.0,-0.00015217710624627982,4691,35,False,True,True,True,False
389011260,random,11.483361967374696,1337.7883409137908,0.05,0.4608371998888574,0.0003277568558576169,35,1,True,True,True,True,True
389011260,random,1.1044656896043563,1327.2497780403885,0.1,0.0,-6.178726010406861e-05,1507,22,False,False,True,False,False
389011260,random,0.7394073667977727,1326.9011612501542,0.2,1.138533433285211,5.991940845085944e-05,4332,32,True,False,True,False,False
389011260,random,0.8276501653348788,1327.1550150686717,0.1,0.08409283139490764,1.9212613943676352e-05,1903,28,True,False,True,False,False
389011260,random,6.7110313315506165,1328.2367790510539,0.4,0.0,-0.00011239577460031893,970,4,False,False,True,False,False
389628260,random,0.9350647563265657,1355.97857230283,0.4,0.0,-7.318694054862952e-06,6947,26,False,True,True,True,False
389628260,random,5.1329778532972705,1359.7013854604538,0.1,1.412787989828739,9.101595143782377e-05,314,5,True,True,True,True,True
389628260,random,5.544244535216135,1357.9604323952137,0.8,0.9416664753043738,2.5321240631265294e-05,2647,5,True,True,True,True,True
389628260,random,2.3832173723429997,1355.8839196614567,0.8,0.0,-6.871029235694411e-05,5698,10,False,True,True,True,False
389628260,random,0.5073734211728528,1355.688202843526,0.2,0.0,-2.33467177073394e-05,6453,46,False,True,True,True,False
389628260,random,1.0533312185696324,1355.8197918229644,0.8,0.0,-2.8760894584102175e-05,12538,24,False,True,True,True,False
389628260,random,1.3145309285316986,1355.5811697965212,0.4,0.0,-2.2039203363094024e-05,5004,18,False,True,True,True,False
389628260,random,0.7326662145000681,1355.9050032801213,0.4,0.0,-8.075620279046643e-06,8925,33,False,True,True,True,False
389628260,random,3.0847023011448362,1355.7546022775166,0.1,0.0,-3.19663758150125e-05,489,7,False,True,True,True,False
389628260,random,12.25799628818361,1364.4761353345436,0.4,0.0,-1.324571753861666e-05,574,2,False,True,True,True,False
389628260,random,3.1157391080122734,1358.4515290620093,0.8,0.0,-7.086311678963311e-07,3941,8,False,False,True,False,False
389628260,random,8.7951389075668,1355.4136067454383,0.8,0.07932265538283712,9.924913892512263e-06,1443,3,True,True,True,True,True
389628260,random,1.9378129443791723,1356.0632409060024,0.8,0.0892646210602086,7.764587080828174e-06,6724,12,True,True,True,True,True
389628260,random,8.870642280562816,1358.0304496532515,0.8,0.0,-4.309421288374105e-05,1581,3,False,True,True,True,False
389628260,random,1.6748563843574924,1355.9575387312095,0.2,0.0,-9.731031307276586e-06,1968,14,False,True,True,True,False
389628260,random,0.6720108728032835,1355.6869933995,0.2,1.5527618461284896,3.310237708387313e-05,4811,35,True,True,True,True,True
389628260,random,6.37096813519349,1360.0359270376239,0.2,0.0,-4.0884267303732734e-05,568,4,False,True,True,True,False
389628260,random,6.566733001019038,1357.3657917534922,0.1,0.0,-0.00011530396988425774,285,4,False,True,True,True,False
389628260,random,5.522661129624611,1360.3607532195742,0.2,2.7745575437425907,9.524058668871621e-05,570,4,True,True,True,True,True
389628260,random,1.5828294812250843,1355.499625905391,0.1,1.0456660278886478,4.247615641004492e-05,1070,15,True,True,True,True,True
389751904,seed,2.8749167898891987,1379.983416950794,0.1,5.286854814712562,6.0312727826024656e-05,576,8,True,True,True,True,True
389751904,random,9.672945283995125,1355.5471193546023,0.1,0.0,-6.597082653925969e-05,213,3,False,True,True,True,False
389751904,random,6.978030338619101,1360.0731426222308,0.2,0.9719011575172258,2.9988498755780242e-05,430,3,True,True,True,True,True
389751904,random,3.8440797826994766,1356.606186618815,0.1,0.0,-1.0390651088756562e-05,420,6,False,True,True,True,False
389751904,random,0.9048879030914854,1355.593611925523,0.8,0.0,-9.640646906871994e-06,14626,28,False,True,True,True,False
389751904,random,2.6528364299277336,1357.7216914198166,0.2,0.0,-4.7577463725127615e-05,1135,8,False,True,True,True,False
389751904,random,2.235581364189985,1356.468113205716,0.2,0.6899755886291447,1.3798126127881692e-05,1424,10,True,True,True,True,True
389751904,random,4.71459559775132,1359.389873098732,0.2,0.0,-2.8385943301017664e-05,696,5,False,True,True,True,False
389751904,random,2.4295001785871877,1357.527080794918,0.05,0.0,-2.6197498755484802e-05,322,9,False,True,True,True,False
389751904,random,3.627335130337996,1357.9095800751388,0.8,0.0,-1.3241104103978507e-05,3805,7,False,True,True,True,False
389751904,random,7.350799024102342,1361.8473203940805,0.1,2.0061239293078073,6.085364898430018e-05,216,3,True,True,True,True,True
389751904,random,3.413159080350583,1356.5028353563116,0.1,0.0,-4.033231576586063e-06,499,7,False,True,True,True,False
389751904,random,0.6807752928290755,1355.3704018553792,0.8,0.19324710671352055,5.289951806785148e-06,16545,37,True,True,True,True,True
389751904,random,8.57723953164932,1362.5087205447307,0.4,0.0,-1.1272955377122394e-05,850,3,False,True,True,True,False
389751904,random,0.9262862498169534,1355.4348069256857,0.2,4.5564576306436146e-05,8.323843249471748e-08,3483,25,True,True,True,True,True
389751904,random,7.442846565198236,1362.6393336185845,0.2,0.49364748715991086,2.1365918692491163e-05,429,3,True,True,True,True,True
389751904,random,1.8096437089679627,1356.098676148828,0.8,0.6068248242978559,8.975730425461383e-06,7598,14,True,True,True,True,True
389751904,random,2.2201521876378156,1355.716103986566,0.1,0.0,-8.433636766836012e-06,848,12,False,True,True,True,False
389751904,random,2.170969143355374,1356.760463828298,0.05,0.0,-1.8218064880967536e-05,353,10,False,True,True,True,False
389751904,random,6.367199358520188,1358.989880531388,0.2,0.04519377328024382,5.664219855362602e-06,563,4,True,True,True,True,True
389751904,random,2.7845360750862658,1355.7400336976764,0.4,0.0,-2.8110555116124082e-05,2545,9,False,True,True,True,False
3922529,random,1.6449084266994844,1388.029487813079,0.2,0.0,-8.660226729075525e-06,1368,10,False,True,True,True,False
3922529,random,0.5544086629032468,1387.334833205872,0.05,0.5245193285827296,7.486571702255287e-06,1027,29,True,True,True,True,True
3922529,random,5.105532155074105,1389.378322906508,0.1,1.2687205379532691,2.222932896693049e-05,279,4,True,True,True,True,True
3922529,random,2.8937602694185234,1389.250688611529,0.2,1.381097746510019,1.4548350028283446e-05,715,5,True,True,True,True,True
3922529,random,2.6218486103234158,1387.7624444038768,0.4,0.0,-1.2609651172164537e-05,1700,6,False,False,True,False,False
3922529,random,4.8891653909815656,1391.8868945401982,0.8,0.0,-1.3061323136630356e-05,1653,4,False,True,True,True,False
3922529,random,3.598770553303747,1387.533240800817,0.05,0.45247635102447775,1.857057941959373e-05,144,4,True,True,True,True,True
3922529,random,6.76816622467127,1389.4383208189754,0.1,0.0,-1.038775019494295e-06,143,2,False,True,True,True,False
3922529,random,0.7388997890853441,1387.8990029788706,0.05,0.0,-1.6766449736012054e-05,783,22,False,False,True,False,False
3922529,random,1.5647084694859115,1388.3398350139332,0.05,0.0,-9.695755914431426e-06,349,10,False,True,True,True,False
3922529,random,1.2237299968473552,1387.7964372296783,0.2,0.0,-3.7672213955746592e-06,1789,13,False,True,True,True,False
3922529,random,7.337876725257897,1391.8091896761907,0.2,3.0163410866753053,3.403327889942816e-05,284,2,True,True,True,True,True
3922529,random,2.122938710346136,1387.2275175857023,0.2,2.2457339063361044,1.4932647489256026e-05,1097,8,True,True,True,True,True
3922529,random,0.8693333126383307,1387.3919309309254,0.05,0.0,-5.833153466395662e-06,672,19,False,True,True,True,False
3922529,random,1.893955217431505,1388.1140108086795,0.8,4.842574239246922,1.7785376787402453e-05,4706,9,True,True,True,True,True
3922529,random,3.816527729731916,1389.5684207248255,0.4,0.0,-3.2495700723693594e-06,1378,5,False,True,True,True,False
3922529,random,3.593490655908392,1388.9340126799882,0.4,1.1525586297136976,1.0435176734432347e-05,1142,4,True,False,True,False,False
3922529,random,1.6043368104581521,1387.8202547321523,0.8,0.12076944308175619,2.6773248522760757e-06,5661,10,True,True,True,True,True
3922529,random,1.4259624640472919,1388.1468629129542,0.05,0.0,-1.557516617858971e-05,393,11,False,True,True,True,False
3922529,random,1.490025411539018,1387.4987659238907,0.05,0.11213925201908473,5.866901961862391e-06,359,10,True,True,True,True,True
393490406,random,1.3168220734616223,1355.4404103732286,0.2,2.0545218215149106,0.00022310056545814765,3753,27,True,True,True,True,True
