tic,k,obs_R,obs_span,obs_nfreq,n_cadences,baseline,Lb
246822906,15,0.6265976683309499,23.737759174693792,137,16546,24.90444058742014,0.6000000000000001
246848176,3,0.8893695651712724,2.266711810810193,11,16546,24.904533530153458,0.6000000000000001
246848355,5,0.8709020469659523,13.062584451048906,76,16542,24.904511268749957,0.6000000000000001
248946014,9,0.6217591919940663,14.63344601730023,83,11212,17.775152929988053,0.6000000000000001
248947399,5,0.7980155993981146,9.123744037887263,52,11158,17.77513977272838,0.6000000000000001
248949078,13,0.5723045709490457,16.295998874955103,93,11156,17.776568386620056,0.6000000000000001
248949857,14,0.41361382120519696,16.227928221602497,92,11154,17.7765359039513,0.6000000000000001
248380067,9,0.5911802088226786,14.97788505569929,85,11213,17.776483063502383,0.6000000000000001
248392812,10,0.6769867131040714,13.913984380116744,79,11161,17.775144006055143,0.6000000000000001
248945311,12,0.5619201255304532,14.040368967621362,80,11154,17.77653382430799,0.6000000000000001
248945424,11,0.5572373443826125,14.683428838322698,84,11139,17.775137243256268,0.6000000000000001
246851853,18,0.5524009150046377,22.10305083133221,128,16545,24.904519240405534,0.6000000000000001
246854655,13,0.6366596445790327,22.94055658370212,133,16546,24.904498695429538,0.6000000000000001
246859878,16,0.5636449113219085,24.01708399436393,139,16546,24.90599767960066,0.6000000000000001
246861224,3,0.9999999261659804,12.440524534204997,72,16544,24.9045374449679,0.6000000000000001
248952191,8,0.6004337605607312,17.159897846398053,98,11213,17.77656226736508,0.6000000000000001
248952560,3,0.9099284385026399,10.368117516978373,59,11141,17.776585449846607,0.6000000000000001
248953025,10,0.609546657893968,16.375200600073413,93,11211,17.77520567637339,0.6000000000000001
248955543,7,0.9561757550254543,15.343211371744701,87,11175,17.77658540700577,0.6000000000000001
248956869,7,0.6475223542026798,14.70015199413865,84,11200,17.776596460407745,0.6000000000000001
248959076,7,0.7240191909497821,15.308515123246252,87,11199,17.776600930290442,0.6000000000000001
248962024,9,0.6173920544353391,16.890491553127504,96,11203,17.776612800462317,0.6000000000000001
248962582,10,0.6707069366691027,14.214022957612315,81,11151,17.776575802276056,0.6000000000000001
248986951,5,0.7568248685993499,8.826501779720274,50,11161,17.77525724836096,0.6000000000000001
248987739,12,0.6814375301806201,17.205757743983895,98,11212,17.776593801481795,0.6000000000000001
24940997,4,0.9097711315209396,11.045985215045448,63,11138,17.776668603448343,0.6000000000000001
251821926,8,0.7235203379105346,17.69597612087091,102,16543,24.90431127886859,0.6000000000000001
246862277,16,0.4746308990196545,21.875299079694287,126,16545,24.9045500834809,0.6000000000000001
246862438,10,0.6593783368347449,18.37802027097223,106,16545,24.904570647083347,0.6000000000000001
246883482,14,0.5720206327015496,22.65867838733061,131,16546,24.904554780606304,0.6000000000000001
24696180,32,0.40494213728896444,50.53448328653644,298,33026,53.716366959894685,0.6000000000000001
251828729,6,0.7350151991209974,14.532188127249356,84,16545,24.904400989912574,0.6000000000000001
251828912,8,0.701203270495413,18.202933091837167,105,16545,24.904381417703007,0.6000000000000001
251840720,18,0.46987809237680933,23.13358345726806,134,16544,24.90441694393394,0.6000000000000001
251841265,20,0.4358414106294768,24.164071486010016,140,16545,24.90435239722592,0.6000000000000001
251848060,8,0.7061946352854765,19.70714949376452,114,16544,24.902974340631317,0.6000000000000001
251848320,17,0.49383607334937996,22.05437148172723,128,16545,24.904396234579508,0.6000000000000001
251848941,21,0.39312258320170934,25.346170120986244,147,17579,26.904503531240607,0.6000000000000001
251853202,15,0.5710883632835364,20.341888599079084,118,16544,24.904493452083443,0.6000000000000001
251844875,18,0.5887329610093338,22.70582611563441,131,16544,24.904452497638886,0.6000000000000001
251845125,16,0.586037560835422,24.191908836808807,140,16545,24.904422603115563,0.6000000000000001
251845481,12,0.5123387436069766,23.608542984706446,136,16545,24.90437838066009,0.6000000000000001
251846711,21,0.35794321190322176,23.004440899879683,133,16545,24.90445783877385,0.6000000000000001
251879885,13,0.643766018547538,20.358621909955446,118,16542,24.90452277291206,0.6000000000000001
251881536,11,0.6763578070900585,19.946072709093187,115,16545,24.904475036110853,0.6000000000000001
251882735,12,0.5773735442719733,23.519752164094825,136,16544,24.90451272021619,0.6000000000000001
251884959,7,0.8992855209331693,18.20583432313265,105,16545,24.90451279611898,0.6000000000000001
251885366,6,0.9131099278855912,14.459932120710164,84,16544,24.904453976113473,0.6000000000000001
251885542,13,0.6292836338892004,23.562785824774437,136,16544,24.904467521268998,0.6000000000000001
251886567,14,0.5611092171161999,19.633624235770185,114,16546,24.90597075646201,0.6000000000000001
251886984,11,0.6393759503032852,22.830896138138996,132,16545,24.904525371767704,0.6000000000000001
259408567,5,0.9274659512641149,10.815453880433324,62,11193,17.776661289537515,0.6000000000000001
259472825,10,0.6173919996265906,15.516915138623517,88,11194,17.778062338027212,0.6000000000000001
259472888,10,0.7800138912705766,15.382186856863655,88,11194,17.77806690395255,0.6000000000000001
259477227,10,0.633061529968963,13.854385487807122,79,11079,17.778053907928097,0.6000000000000001
251887089,16,0.45252169511647566,21.60031260441383,125,16544,24.904512947458898,0.6000000000000001
25285103,16,0.4186639427889416,21.630766516621406,125,16446,25.316927861976637,0.6000000000000001
254302983,16,0.5327860437575846,22.77540797421034,132,16545,24.904585022047286,0.6000000000000001
254304085,16,0.5767875545960004,20.037777227438482,116,16545,24.904570732299362,0.6000000000000001
255632493,15,0.4742682516671495,21.849021331804124,126,16547,24.906023047081362,0.6000000000000001
257735550,14,0.5985666647611738,48.14199075054739,284,33022,53.71562468353909,0.6000000000000001
259377017,13,0.48143867364431303,14.38494142930108,82,11194,17.778054116078692,0.6000000000000001
259389138,12,0.47471034819831337,16.891951115399934,96,11138,17.77807936004274,0.6000000000000001
260750374,12,0.5956283400445558,22.28170568266023,129,16490,25.377500956407175,0.6000000000000001
260852493,15,0.5151870270077789,22.712394851338104,131,16491,25.379064516849212,0.6000000000000001
260854590,14,0.5196999667075946,21.626192452899204,125,16491,25.378957521855227,0.6000000000000001
261543672,15,0.5118975373634007,23.703798616748145,137,16487,25.37738558020851,0.6000000000000001
262820103,7,0.6480193785297501,12.461376468467734,71,11211,17.77530858192995,0.6000000000000001
262823544,8,0.8145735826080249,20.7460077469334,120,16490,25.379371176227323,0.6000000000000001
262824351,14,0.5222678849251277,20.339071419098218,118,16488,25.379332020399488,0.6000000000000001
262824477,12,0.6281761487111207,24.18487704454401,140,16488,25.379323065267272,0.6000000000000001
261561216,2,1.0,1.0833174053527728,4,16488,25.377502038138346,0.6000000000000001
262530407,23,0.6337190842310829,48.51788398019744,286,27607,49.60261360010463,0.6000000000000001
262531321,15,0.5255305532032134,45.626415515581584,269,27551,49.60420587880208,0.6000000000000001
262810040,8,0.7349477233710583,13.461346737144368,77,11213,17.776695716111135,0.6000000000000001
262829638,2,1.0,3.3916802523856404,18,16491,25.37936044203616,0.6000000000000001
262924431,3,0.9910503876882661,26.097216567625765,154,25308,49.60431655729349,0.6000000000000001
265438551,9,0.7752324650524783,24.716204536723808,143,16487,25.377295738080875,0.6000000000000001
265468668,20,0.3870069978513804,22.812044099846617,132,16489,25.377281522140265,0.6000000000000001
260188153,27,0.4170398391757919,51.50046205148692,304,33039,53.71853490885496,0.6000000000000001
260266449,30,0.4259167705495943,73.18124613751934,434,43902,78.4188088660917,0.6000000000000001
260300455,20,0.5129650742269755,50.94098925894855,300,33040,53.71880737677657,0.6000000000000001
260604507,15,0.47429866923607455,21.237574476295322,123,16494,25.38064542468919,0.6000000000000001
260604509,7,0.6926157403813916,14.51683960221385,83,8838,17.777994381681765,0.6000000000000001
260657210,3,0.9996208969870517,10.007003697298387,58,33040,53.718718255201566,0.6000000000000001
260708537,33,0.44836063475941645,76.7201563746521,455,43666,78.41878778190903,0.6000000000000001
265567103,10,0.6774426246355963,16.267846940911113,94,16479,25.377582882292927,0.6000000000000001
266640615,15,0.5546767607131029,19.391507215831552,112,16389,25.235890522186537,0.6000000000000001
266640848,9,0.6901040151978787,16.955386075939714,98,16395,25.25394597784907,0.6000000000000001
266787143,4,0.9559934253682518,8.112644094791676,46,11087,17.77661699467353,0.6000000000000001
266787510,11,0.6288544312032887,16.340470601750667,93,11150,17.776578804860037,0.6000000000000001
266788321,12,0.6953770298123803,16.850189959078534,96,11130,17.775206569511738,0.6000000000000001
266717622,9,0.7550383835172911,15.420943749825028,88,11097,17.77512135722145,0.6000000000000001
266723295,2,0.0,0.42916437461485657,0,11159,17.776514333589148,0.6000000000000001
266735121,21,0.3560463721159546,17.230681114714343,98,11242,17.77651888170294,0.6000000000000001
266784171,6,0.910721799475967,11.693172142282037,67,11190,17.776551157618087,0.6000000000000001
266877446,5,0.8647911743269832,5.280638821623597,29,11242,17.77663820181988,0.6000000000000001
266905315,16,0.45800295811245206,23.552593315081367,136,16490,25.378959866226978,0.6000000000000001
266966946,16,0.528219453392329,24.59002723980825,142,16486,25.37751416093147,0.6000000000000001
266968065,15,0.5722013501889457,24.66511554580393,143,16490,25.37899699898935,0.6000000000000001
260356438,5,0.9328260247759979,66.64082302709198,395,43900,78.4187224944078,0.6000000000000001
260420562,48,0.31908410755617234,73.98952170183293,439,43142,78.41874031128782,0.6000000000000001
260420823,39,0.4749692863799372,73.46170586642006,436,41172,78.41870118302859,0.6000000000000001
260476107,35,0.36749153363565856,72.27850272983869,429,40275,78.41887646539863,0.6000000000000001
266994265,17,0.4862375027795973,21.201524640373464,123,16488,25.379354479243375,0.6000000000000001
266994443,9,0.5765895120993536,21.250181004897513,123,16488,25.37937543679527,0.6000000000000001
267002000,10,0.5450467684125102,22.044254313983174,128,16487,25.37755054770446,0.6000000000000001
267040956,13,0.5874224007037869,23.347487457710486,135,16169,25.379433636539943,0.6000000000000001
267041899,18,0.4420745865069643,21.662645031186003,125,16488,25.3793762507712,0.6000000000000001
267046790,17,0.4361680401312903,24.07891290133307,139,16489,25.377500955475853,0.6000000000000001
267063469,19,0.44629241190028257,23.977649581626338,139,16488,25.379029321237795,0.6000000000000001
267090033,6,0.7547139343547803,12.64570574565505,73,16485,25.378976301742114,0.6000000000000001
260476779,37,0.38859250717166893,76.64231141453547,454,43671,78.41871452999794,0.6000000000000001
260507598,20,0.5663811303311828,73.34653486677257,435,43893,78.41877855193115,0.6000000000000001
260507876,43,0.321459590667317,69.99503526953208,415,40139,78.41872008866949,0.6000000000000001
260542381,21,0.5926855316026147,70.41591351370107,418,41979,78.41878898307505,0.6000000000000001
268751690,9,0.5849978974197836,14.56551076186338,83,8982,17.775258857686367,0.6000000000000001
268765642,11,0.6155174236225793,15.553016740139356,89,10915,17.77666158081047,0.6000000000000001
268765670,5,0.9451525902211999,14.107159117887932,80,8996,17.776660921434086,0.6000000000000001
268766053,12,0.5334846685057812,15.832149824439966,90,11129,17.77523687195435,0.6000000000000001
267324071,6,0.7209675788555098,17.417846725561958,101,16465,25.376118090241107,0.6000000000000001
267324084,14,0.48678791335532234,23.952528532752467,139,16489,25.377505742473886,0.6000000000000001
267492210,4,0.9661937094921382,22.61515214175938,131,16486,25.3790260199321,0.6000000000000001
268534632,11,0.6540151964660952,16.08175277647092,92,10950,17.776179578537267,0.6000000000000001
267183401,10,0.6593508263424971,22.042842519636224,128,16487,25.377558850678042,0.6000000000000001
267188864,14,0.6444875368049114,24.287402568296784,140,16486,25.379060865599058,0.6000000000000001
267263253,12,0.6257814553662452,20.62478501381952,119,16484,25.37753058387375,0.6000000000000001
267320484,14,0.5220979471193654,21.662445518960567,125,16491,25.379072697819538,0.6000000000000001
268769168,10,0.6118718677129521,15.12383641039196,86,11130,17.77525559246942,0.6000000000000001
268785978,10,0.537030084247951,14.854386457595183,85,11216,17.778062743036116,0.6000000000000001
269847768,9,0.5935667722241935,14.342829388960809,82,11186,17.774729921412018,0.6000000000000001
270166054,10,0.7552686478128747,20.11406223238464,116,11424,22.823798104858497,0.6000000000000001
270268773,12,0.5464140240267331,22.26557412650004,129,16544,24.904468630939846,0.6000000000000001
270269007,6,0.8807864179849068,23.347471244638655,135,16544,24.904441699884956,0.6000000000000001
270275818,20,0.5247386950296803,23.757861524567943,137,16488,25.377277995687336,0.6000000000000001
270286182,13,0.5156006730099402,16.885751522201417,96,11061,17.774621484497857,0.6000000000000001
270302483,11,0.5803019786848348,18.755742422817775,108,14502,22.59184295200066,0.6000000000000001
270303376,5,0.9173179577525922,20.640480308431734,119,15426,23.89049719307991,0.6000000000000001
270337261,11,0.7297311520678179,22.736330685133225,131,15452,23.91412118701396,0.6000000000000001
270378356,7,0.7145342655794025,12.387271781578875,72,15158,23.857978974841444,0.6000000000000001
270173850,10,0.5273677446218342,19.495438472800743,113,16488,25.37729092849827,0.6000000000000001
270174158,17,0.4345226195917563,23.446788399690604,136,16488,25.377304311836497,0.6000000000000001
270249497,12,0.6013182927752369,21.75297315945795,126,16437,25.303022518916805,0.6000000000000001
270260170,19,0.44915943096722266,22.942901793297096,133,16544,24.904026952140157,0.6000000000000001
270480629,11,0.7851558365506559,23.0958184856745,134,16545,24.90415898620722,0.6000000000000001
270481071,15,0.5229803833628057,20.20419571682305,117,16546,24.90420986296249,0.6000000000000001
270621379,17,0.4895408639152028,22.161055905864487,128,16543,24.90414165895072,0.6000000000000001
270621612,8,0.772731915696229,15.188827520776613,88,16546,24.90416229938728,0.6000000000000001
273569625,19,0.47236860667261715,24.178915863605653,140,16490,25.377504460741193,0.6000000000000001
273652136,9,0.7278545629622382,19.348244243958334,112,16489,25.377261852141828,0.6000000000000001
273699230,5,0.8675543065142886,15.058005295501061,87,16489,25.377275660861642,0.6000000000000001
273734245,10,0.6866335647165381,22.084291292622993,128,16484,25.377282868832708,0.6000000000000001
273792114,18,0.45646999021527757,21.33882193369891,123,16543,24.904081561636303,0.6000000000000001
277802122,2,0.9530153203872261,18.162357904380997,105,16490,25.37890669608987,0.6000000000000001
277891996,12,0.5630801011111621,22.034464633715515,127,16488,25.37749943579024,0.6000000000000001
277892347,14,0.5406402937664802,21.43453465575749,124,16490,25.377529438346983,0.6000000000000001
270622780,12,0.5508423653631231,22.483297926969044,130,16545,24.904146244783078,0.6000000000000001
270653912,14,0.46973016596637773,20.015017762537354,116,16544,24.90387149111939,0.6000000000000001
271724675,15,0.7005564826560392,73.74890935297162,437,41312,78.41414355983011,0.6000000000000001
273555466,16,0.5015293398511518,23.60388767915515,137,16488,25.37746827210708,0.6000000000000001
277892453,3,0.9982526928157208,11.410978319558126,66,16488,25.37753765610455,0.6000000000000001
277911424,17,0.4112420252689726,23.824661530814637,138,16489,25.377416653553382,0.6000000000000001
277911656,14,0.6455217057484758,22.28442067609285,129,16489,25.377438491903604,0.6000000000000001
277912869,9,0.6889777065675965,21.062286739474985,122,16490,25.378941545947782,0.6000000000000001
280789406,11,0.6556600440630825,14.457138999287963,82,11170,17.776640619531463,0.6000000000000001
280789967,15,0.5613984038728823,17.326581601087355,99,11112,17.777973410924005,0.6000000000000001
280794991,7,0.6771732928294443,11.212539211919193,65,16491,25.37938220471642,0.6000000000000001
280803672,22,0.5200489623584291,73.76526106165807,437,44155,78.41656364017376,0.6000000000000001
279088303,42,0.4321042751238807,76.41472971678286,453,43901,78.41892725832031,0.6000000000000001
279088539,37,0.41566918996600455,77.17025070496675,458,43901,78.4174938109179,0.6000000000000001
279091054,13,0.70358056599522,38.05872579927541,224,25337,49.60605741970858,0.6000000000000001
278990983,20,0.4538268803640495,44.76719673013008,264,27410,49.60616389199777,0.6000000000000001
278991073,37,0.3783298261224468,77.5229014459876,460,43901,78.4173575551365,0.6000000000000001
278991349,23,0.5691293805326636,76.91878532138298,456,43899,78.41740635955352,0.6000000000000001
278991580,8,0.88650543099967,29.873751883649902,177,43902,78.4188422426264,0.6000000000000001
277940529,20,0.3815654600009989,22.617844343912566,131,16491,25.378949067541726,0.6000000000000001
278777620,35,0.49864841346668887,77.39359364141342,459,40178,78.41721291406134,0.6000000000000001
278779083,33,0.42766131691601017,77.15917455481667,458,43903,78.41890347859908,0.6000000000000001
278957617,31,0.3643244637705897,76.23942087197474,452,41831,78.41722634994653,0.6000000000000001
279052786,36,0.42768580164624626,71.06310172115536,421,41707,78.41733425492998,0.6000000000000001
279054946,22,0.5457055670600403,75.01038025849493,445,43902,78.4173275088367,0.6000000000000001
279055830,9,0.9175146288300478,52.26565622759881,310,43902,78.41887662868567,0.6000000000000001
279087952,29,0.4484482899303541,45.90905866775802,270,27409,49.60635296235478,0.6000000000000001
279092536,28,0.561621221356051,76.97019985016209,456,43901,78.41744694164368,0.6000000000000001
279159844,30,0.40279967417812435,48.053239339345964,283,24336,49.606039045587295,0.6000000000000001
279160404,17,0.5056065327216654,24.461130212813487,141,16492,25.379186152468492,0.6000000000000001
279318109,34,0.3922301577085505,71.02836136722453,421,43898,78.41738968043933,0.6000000000000001
279322448,32,0.6939787038947034,77.82433326059595,461,43902,78.41739751719865,0.6000000000000001
279361762,29,0.45009365069006846,47.70886086282144,281,27407,49.604707659691485,0.6000000000000001
279362204,7,0.7667530687654558,32.240348790440066,191,41266,78.41712909075522,0.6000000000000001
279362216,7,0.990469545911965,15.03470556358161,88,40883,78.41712688701318,0.6000000000000001
279425657,48,0.32564677248641405,77.92984436904953,462,42092,78.4173453739611,0.6000000000000001
279854899,31,0.42319187788165613,76.05292927682171,451,44153,78.41677568497812,0.6000000000000001
280698967,15,0.6119683122225298,24.51481134443975,142,16489,25.377295517590255,0.6000000000000001
28077586,5,0.9828195656259728,15.352551390637018,87,11074,17.77334624942182,0.6000000000000001
284082067,10,0.7307776963502538,15.14868802481169,86,11149,17.77504952012032,0.6000000000000001
284083051,10,0.6719804172941443,14.34726365313486,82,11212,17.776396603705507,0.6000000000000001
284083493,8,0.6768967517981538,13.965290689099902,80,11124,17.776379146063846,0.6000000000000001
284121210,9,0.6198298984012212,16.168069089039818,92,11121,17.776396580422443,0.6000000000000001
284122100,7,0.8373953294191562,14.536148470782337,83,11155,17.77645957182176,0.6000000000000001
287174076,10,0.5918601413432043,15.436185683654912,88,11157,17.775071381520775,0.6000000000000001
287589907,11,0.5824004887392514,17.306636257814034,98,8936,17.77468318124238,0.6000000000000001
289626783,12,0.653067039182512,23.964318058114486,139,16545,24.90598909280652,0.6000000000000001
281786416,14,0.5339620927798975,19.506825140623278,113,16545,24.903993520919357,0.6000000000000001
281788484,14,0.5207897733720952,20.163739873321674,117,16544,24.9039973521476,0.6000000000000001
281815410,3,0.9699552511277033,21.90817016011897,127,16544,24.90399745412742,0.6000000000000001
284077350,12,0.5401559875626956,16.71084502254439,95,11187,17.774711681459394,0.6000000000000001
293525326,13,0.6691018987345384,24.592740175609833,142,16488,25.37745824106446,0.6000000000000001
293526840,17,0.48492320187443005,24.76639985390898,143,16489,25.37750368168986,0.6000000000000001
293571273,16,0.5952798471782168,23.621960925704116,137,16488,25.37749228369853,0.6000000000000001
293618282,17,0.4804648773025375,24.544254688923274,142,16488,25.378972378312938,0.6000000000000001
290303700,13,0.5078361004974736,22.077348615905976,128,16489,25.37725512519887,0.6000000000000001
293166958,3,0.9992313804170777,6.190327571782518,35,11194,17.777948474179993,0.6000000000000001
293217787,8,0.7491748199586516,15.769554999968022,90,8904,17.77790103039615,0.6000000000000001
293220616,36,0.3606588842370415,76.67645419265955,455,42056,78.41673602227911,0.6000000000000001
281497193,29,0.5209856706217908,52.32358548512889,309,33033,53.71665973928543,0.6000000000000001
281574579,35,0.41669495839572024,50.82789797701321,300,33036,53.716740069815614,0.6000000000000001
281593180,12,0.5008214736468539,24.02539489585297,139,16492,25.3809724831749,0.6000000000000001
281598447,32,0.3801350757312256,50.09585455913498,295,33036,53.716698984054574,0.6000000000000001
299134860,10,0.6412052975792112,16.35844876312808,93,11125,17.776527553247433,0.6000000000000001
299134881,12,0.5617194867399515,17.036242098387447,97,11135,17.776524595832598,0.6000000000000001
299176514,10,0.5002017898541604,14.620909219888517,83,11117,17.77651613988928,0.6000000000000001
299177892,8,0.796254719413863,14.304302599752418,81,11212,17.775171201605644,0.6000000000000001
281703171,28,0.39878594879929175,50.090389965953136,295,33037,53.716844661298865,0.6000000000000001
281728940,7,0.6995700070807119,20.966516640910413,121,16544,24.903976830221836,0.6000000000000001
281729296,30,0.3450892412827128,48.13914253133635,284,33037,53.71687983129891,0.6000000000000001
281781343,28,0.4342389832841318,47.18066085013493,278,33037,53.716866549474844,0.6000000000000001
293224564,38,0.3970762311190952,75.89353179041791,450,40821,78.41855626189817,0.6000000000000001
293270932,28,0.3729983492916289,75.37790029396115,447,40210,78.41679178859431,0.6000000000000001
293271518,19,0.6076924741801066,44.88495149992082,264,24365,49.6058172636599,0.6000000000000001
293508748,10,0.5923806846289179,17.676094059411753,102,16486,25.377401875093938,0.6000000000000001
308209067,17,0.46173353813621876,23.315495879266564,135,16545,24.904418311115478,0.6000000000000001
308210106,16,0.5414655893266815,21.75572937122547,126,16543,24.904370319597547,0.6000000000000001
311864780,6,0.8265314515639004,14.443231402051197,82,10909,17.778005283809307,0.6000000000000001
311883977,5,0.8365967057050867,10.102895243517423,58,11194,17.778001608926843,0.6000000000000001
299897517,31,0.35584276083296884,51.47505623192228,304,33034,53.71667299666228,0.6000000000000001
300033383,10,0.581176582961245,16.952644979844536,96,8835,17.774861697153483,0.6000000000000001
300705038,34,0.5102258087398024,75.68002079572534,449,36860,78.4161032519778,0.6000000000000001
316831681,9,0.8217343061254961,21.358021344666668,124,16489,25.378810277427874,0.6000000000000001
316832201,2,1.0,10.637408999659328,61,16491,25.37882538161739,0.6000000000000001
316832207,11,0.6932098295736849,24.221889085994462,140,16482,25.37882720887228,0.6000000000000001
316832286,8,0.5991440813556284,13.217769451338654,77,16457,25.378822033047072,0.6000000000000001
316854882,20,0.4344472973903921,24.50657670648502,142,16490,25.37738359369746,0.6000000000000001
316855037,11,0.6424248686050553,23.206614401673733,134,16487,25.37738952296263,0.6000000000000001
316881711,20,0.41971888717803085,23.884907702710734,138,16489,25.379371284959234,0.6000000000000001
303953504,14,0.588122859014046,23.862032427986378,138,16543,24.90228992517541,0.6000000000000001
303981359,26,0.5143659312646808,47.386962337578325,280,33030,53.71608080095302,0.6000000000000001
304102181,32,0.3525175136027714,48.1870911380754,284,33033,53.716258448591134,0.6000000000000001
308209064,14,0.6631948603093143,19.859885974099598,115,16545,24.904415701549624,0.6000000000000001
313934186,2,1.0,9.198635849563743,53,16545,24.90428340019298,0.6000000000000001
313934195,8,0.7612479536410359,17.744451724968258,103,16544,24.90428490800423,0.6000000000000001
31654804,32,0.41070899579393116,50.72064306738389,299,33035,53.7164546933916,0.6000000000000001
316830011,12,0.5871259292542617,23.198235367487086,134,16487,25.37736428505218,0.6000000000000001
322048480,12,0.5746050685418203,20.45975548848037,118,16545,24.904217345208053,0.6000000000000001
322050553,10,0.6348083736278709,24.018068404585165,139,16544,24.904181249473368,0.6000000000000001
322065322,11,0.6280961930532531,20.745786937825642,120,16545,24.904157330315684,0.6000000000000001
316992294,9,0.6959753758097507,22.430212900562992,130,16490,25.377361782588423,0.6000000000000001
317060587,10,0.6654352684736132,24.38150849704948,141,16489,25.377318349894495,0.6000000000000001
317088106,11,0.7261977309989183,22.064846058574403,128,16487,25.37726736533864,0.6000000000000001
317097443,18,0.5183213960744361,22.984283925270574,133,16490,25.377274211025224,0.6000000000000001
32198742,11,0.684546507251097,22.129470205405823,128,16126,24.868369611085654,0.6000000000000001
32199330,14,0.6153787481383866,23.46969203142862,136,16111,24.846112559804624,0.6000000000000001
32200787,18,0.5279457135634079,24.53091621603062,142,16430,25.317028042483344,0.6000000000000001
322010023,16,0.4984965659247601,21.799739529774342,126,16545,24.903905336778735,0.6000000000000001
32207625,17,0.4373087584236237,24.053091782747288,139,16151,24.90309273720004,0.6000000000000001
325338671,13,0.5497304849945502,20.095486774207757,116,16490,25.37735189520231,0.6000000000000001
326198086,2,1.0,2.330504538736932,11,11019,17.77620333517916,0.6000000000000001
326205407,6,0.7296201154080241,10.066590537740694,58,11076,17.774811671976295,0.6000000000000001
326205481,10,0.6746371735996257,16.29984203419326,93,11032,17.776198949581158,0.6000000000000001
326210415,8,0.821950550931313,16.81094079264608,96,11008,17.776208436032903,0.6000000000000001
327939708,16,0.5495277035881111,23.111413567031832,134,16546,24.904509046148632,0.6000000000000001
327996089,25,0.82842910756386,23.9112551926346,138,16546,24.904311143361156,0.6000000000000001
316915259,21,0.4863180370127024,52.16789370575839,308,33033,53.71650270004329,0.6000000000000001
316934730,29,0.3926174317770611,52.626232327164416,310,33033,53.71653225277123,0.6000000000000001
316967137,7,0.7404774107876542,18.410738974459264,106,16059,24.21893854781456,0.6000000000000001
316968412,13,0.6432702223969202,43.193133369105226,255,33030,53.71649676402603,0.6000000000000001
317128444,13,0.507698565395676,24.203728113557872,140,16490,25.377307652723402,0.6000000000000001
319259160,38,0.3815942641367416,50.84645735595541,300,33033,53.71446484546709,0.6000000000000001
31943118,4,0.9901772233352012,21.517893428500656,124,16542,24.901199251444723,0.6000000000000001
321978744,13,0.6478754454555613,20.351150877255805,118,16543,24.9039169508369,0.6000000000000001
327996109,14,0.5243631525493907,21.880662948463396,127,16546,24.904311356168364,0.6000000000000001
33443827,11,0.48544617134566415,13.834733092299075,79,11082,17.776404011445265,0.6000000000000001
33490526,12,0.5513269446285067,15.934734099054822,91,11092,17.776405638465803,0.6000000000000001
33490856,12,0.49205671260756023,14.556963029438066,83,11068,17.775040591996458,0.6000000000000001
33493176,9,0.7101870199507874,17.615299948235815,100,11007,17.77641031836174,0.6000000000000001
33495280,11,0.5886814012922331,14.300042811692038,81,11043,17.776411032220494,0.6000000000000001
33526048,9,0.6339938740491803,16.941716741413074,96,11022,17.776435716459673,0.6000000000000001
336874964,9,0.7303239421065799,14.611130228372076,83,11211,17.77642742023818,0.6000000000000001
339767794,4,0.9640447414486114,11.189091706299905,64,10863,17.778107304260175,0.6000000000000001
340707249,9,0.6609833244379502,15.391432707756167,88,11224,17.774718597926494,0.6000000000000001
344283272,6,0.91852024259061,9.3446222218804,53,11212,17.77666084320299,0.6000000000000001
344320670,12,0.47528963580009576,13.543145700424702,77,10922,17.77652255949579,0.6000000000000001
358512823,25,0.44799202809228433,51.07256328159133,301,33036,53.71703317993661,0.6000000000000001
369219815,9,0.6944168148211243,15.596907764126172,90,16415,25.282901305040923,0.6000000000000001
369219891,12,0.5428378286475448,19.466380428366847,113,16407,25.26345804743346,0.6000000000000001
355425821,13,0.47184081346502704,22.03354882137296,127,15973,24.968283538070864,0.6000000000000001
355426813,12,0.5194557725827946,23.38032160359535,135,16545,24.90391261366767,0.6000000000000001
355480244,20,0.5098071530819286,49.15116781902543,290,33032,53.716427858029874,0.6000000000000001
355508749,12,0.6593661007080173,23.962426210430067,139,16545,24.904085913473864,0.6000000000000001
355767588,22,0.41642941798666633,50.73875948137834,299,33035,53.71649352451573,0.6000000000000001
35704767,4,0.9397676759006749,14.83492180937401,85,11213,17.776619332293194,0.6000000000000001
358250131,16,0.45620441882385054,18.34331486733481,106,16545,24.905872285979967,0.6000000000000001
358509438,16,0.5359869727652495,24.305210638699464,141,16492,25.37741531402048,0.6000000000000001
369455534,7,0.882711944199887,12.497182061189505,72,16545,24.904085057355587,0.6000000000000001
369458346,10,0.6052715789196147,22.494030392010018,130,16415,25.282827968510446,0.6000000000000001
369480804,9,0.6242718980286518,16.6016592171502,95,11191,17.776685304856073,0.6000000000000001
369480832,10,0.6510567528410719,15.515540022977802,88,11212,17.776684382846724,0.6000000000000001
336875204,10,0.6547874979693303,16.52502976941446,94,11213,17.776409933259856,0.6000000000000001
336876701,16,0.4621549977798427,16.88477016556999,96,11160,17.776439203797054,0.6000000000000001
33715956,49,0.3304562492318297,75.986646538267,451,44118,78.41577167154287,0.6000000000000001
33878145,24,0.47561551751342734,74.22969857694261,440,44247,78.4143986774991,0.6000000000000001
