tic,P,Rp,b,seed,k,obs_R,obs_span,obs_nfreq,P_hat,period_match,epoch_match,seed_correct,t14_seeded,t0_hat,Lb,P_true,t0_true,t14_true,n_transits,gR,gW,recR,recW,baseline,sector_class
114918596,1.0,1,0.0,20260787,4,0.965604588156226,15.98297573884929,93,0.5934665478522558,False,False,False,0.05,1339.6899507816263,0.15,1.0,1349.369794889308,0.0601902943880274,26,False,False,False,False,25.271799287153044,1-sector
268765642,1.0,1,0.3,20260788,2,1.0,3.0070008663590215,16,3.0070008663590215,True,False,False,0.2,1394.0992165530283,0.6000000000000001,1.0,1393.1369073674948,0.1021605029548826,18,False,False,False,False,17.77666158081047,1-sector
279318109,0.5,12,0.3,20260761,128,0.984512985316377,78.0132169716303,463,0.5001177711959383,True,True,True,0.05,1394.1617636101653,0.15,0.5,1358.65355017698,0.0667792697349436,157,True,True,True,True,78.41738968043933,2-sector
421937394,0.5,12,0.6,20260762,47,0.982406722380664,24.513469362812884,142,0.5009709512603607,True,True,True,0.05,1338.0054194578752,0.15,0.5,1350.0047040259228,0.0535281752339918,51,True,True,True,True,25.377343164984495,1-sector
469939625,1.0,1,0.6,20260777,2,0.9108094236697196,14.138706988850116,82,0.6111271542879279,False,False,False,0.8,1379.2731192571844,2.4000000000000004,1.0,1359.9814369733926,0.0398470082157776,25,False,False,False,False,24.903958197716747,1-sector
150359212,1.0,1,0.0,20260778,4,0.9850021007162232,67.21156976891052,399,0.9201076514701978,False,False,False,0.1,1393.8566172123303,0.3,1.0,1378.3684335794308,0.0566287424362769,79,False,False,False,False,78.41864062657578,2-sector
3836364,1.0,2,0.6,20260801,10,0.984100512556988,17.002583657712194,97,1.0052901472701428,True,True,True,0.05,1389.8207829694406,0.15,1.0,1394.8322969597264,0.0389596345981861,18,False,True,False,True,17.774802758287933,1-sector
279091054,1.0,1,0.0,20260796,3,0.9999933921056866,5.67086053264984,32,0.51553277569544,False,False,False,0.2,1368.7323976186933,0.6000000000000001,1.0,1388.0847065832747,0.1340799184047784,50,False,False,False,False,49.60605741970858,2-sector
161174069,1.0,2,0.3,20260800,2,1.0,3.151388139541268,16,1.575694069770634,False,False,False,0.2,1341.2476110457585,0.6000000000000001,1.0,1338.8716189810343,0.0902954046878053,26,False,False,False,False,25.379309548749916,1-sector
150104808,1.0,1,0.0,20260790,8,0.8005371301907823,56.92935382841074,338,1.2082131926591777,False,False,False,0.05,1366.3649843119636,0.15,1.0,1399.739284715669,0.171868841939603,79,False,False,False,False,78.4169142712758,2-sector
100101948,1.0,1,0.6,20260798,2,1.0,1.741696626329713,8,1.7416966263297124,False,False,False,0.05,1364.833990469134,0.15,1.0,1378.8802847998577,0.0686248526927219,50,False,False,False,False,49.60427103086977,2-sector
199729914,1.0,1,0.3,20260785,2,1.0,1.6486421128147413,7,1.648642112814741,False,False,False,0.05,1368.8398117794447,0.15,1.0,1381.8430131899008,0.0477338582140042,50,False,False,False,False,49.60415174381478,2-sector
150274632,1.0,1,0.6,20260786,5,0.8905348665713303,47.76141309756463,283,3.0067401225486643,True,False,False,0.05,1396.7191744000943,0.15,1.0,1351.8241287974922,0.1986521699717507,79,False,False,False,False,78.4185033355493,2-sector
80342205,1.0,2,0.6,20260816,4,0.9608548354906616,6.2429965173460005,35,1.040499419557667,False,False,False,0.05,1377.1527179050952,0.15,1.0,1359.1514776176246,0.0486881354937071,25,False,False,False,False,24.904225256793325,1-sector
231009108,1.0,2,0.0,20260817,5,0.9670016153125208,17.99862485789845,104,0.9937349651405406,True,False,False,0.05,1372.690210052109,0.15,1.0,1360.6963564516636,0.0694156887035097,25,False,False,False,False,24.90416135153373,1-sector
20923934,1.0,2,0.0,20260805,5,0.8997805082277138,9.983157913892684,57,0.5044553927131922,True,True,True,0.05,1390.1330098328067,0.15,1.0,1391.131447627768,0.0585811771311279,18,False,False,False,False,17.7746171843487,1-sector
218968119,1.0,2,0.3,20260806,20,0.9921809666333088,23.98717520760192,139,0.5005004101693299,True,True,True,0.05,1356.7189948981425,0.15,1.0,1367.728762041174,0.0633771986114374,25,True,True,True,True,24.903826349448536,1-sector
183594608,1.0,2,0.6,20260813,2,1.0,3.458383124915599,18,3.458383124915599,False,False,False,0.05,1367.167845421062,0.15,1.0,1402.620108106213,0.0669207841509324,50,False,False,False,False,49.604135879200385,2-sector
150270977,1.0,2,0.3,20260809,3,0.9999136760638022,8.44583073099011,48,0.527864420686882,False,False,False,0.1,1369.131590432477,0.3,1.0,1380.624837604322,0.1727554375923886,79,False,False,False,False,78.41673355123294,2-sector
115043101,1.0,2,0.3,20260821,2,1.0,7.68590567685078,44,3.84295283842539,False,False,False,0.05,1349.1355271421237,0.15,1.0,1329.790954146904,0.0973278174878224,26,False,False,False,False,25.284323774071026,1-sector
325338671,1.0,2,0.3,20260824,4,0.9977030943515564,8.005461031329332,46,1.0006826289161663,True,True,True,0.05,1330.3253853948452,0.15,1.0,1348.3469202322906,0.0893409178591084,26,False,False,False,False,25.37735189520231,1-sector
207090424,1.0,2,0.3,20260827,2,1.0,3.023643425502769,16,3.023643425502769,True,False,False,0.1,1369.7380552206075,0.3,1.0,1364.735519400765,0.1025766432629326,25,False,False,False,False,24.90441455741984,1-sector
369219815,1.0,2,0.6,20260819,2,1.0,1.0902449141560735,4,1.0902449141560735,False,False,False,0.05,1348.995321621273,0.15,1.0,1342.8927394668724,0.0949040633753704,26,False,False,False,False,25.282901305040923,1-sector
370233036,1.0,2,0.0,20260820,4,0.98310498888973,9.888816082549738,57,0.659254405503316,False,False,False,0.8,1338.7056885287473,2.4000000000000004,1.0,1335.161830252317,0.0858848182309161,26,False,False,False,False,25.37882668733164,1-sector
161376469,1.0,2,0.6,20260807,2,0.9634900677498518,13.369645873350237,77,0.6340448403099744,False,False,False,0.05,1342.0961225659426,0.15,1.0,1334.1184083985847,0.0471253698562246,25,False,False,False,False,24.615510603410712,1-sector
150390619,1.0,2,0.0,20260808,2,1.0,16.24028709160757,95,8.120143545803783,False,False,False,0.1,1348.6162048226067,0.3,1.0,1345.862675787806,0.1884690928442645,79,False,False,False,False,78.41678699331624,2-sector
219334689,1.0,4,0.0,20260832,44,0.9731616641995976,49.002424517785585,289,0.5002264049105466,True,True,True,0.05,1379.1492360481532,0.15,1.0,1356.1433155563416,0.0453597756250049,50,True,True,True,True,49.989936651389144,2-sector
410253041,1.0,4,0.6,20260840,25,0.9827788937092214,25.02318179364579,145,1.002046013961292,True,True,True,0.05,1342.6813403733745,0.15,1.0,1348.6843996717523,0.0540124944218631,26,True,True,True,True,25.377340962173776,1-sector
231912935,1.0,2,0.6,20260825,3,0.978632017957511,33.64178273665766,199,0.5263170272696601,False,False,False,0.1,1360.6931932442287,0.3,1.0,1366.7109142273098,0.0606178973960685,54,False,False,False,False,53.716402562472695,2-sector
139844443,1.0,2,0.0,20260826,4,0.9855651296133636,16.02483196086223,93,1.0059837395779916,True,False,False,0.1,1336.9351464955903,0.3,1.0,1330.9423858632708,0.0853205020443052,26,False,False,False,False,25.37889233486294,1-sector
355508749,1.0,4,0.3,20260833,24,0.9421141921793048,23.99158418192792,139,1.0027110056141264,True,True,True,0.05,1379.0462583710294,0.15,1.0,1364.0467795724016,0.0883689488698768,25,True,True,True,True,24.904085913473864,1-sector
270269007,1.0,4,0.6,20260834,7,0.9876480565595542,23.994697450329113,139,1.0028317972064618,True,True,True,0.05,1356.1691444880194,0.15,1.0,1361.1708902283542,0.0601981232639386,25,False,False,False,False,24.904441699884956,1-sector
254302983,1.0,4,0.0,20260844,24,0.968714478134504,23.987915948102227,139,0.5005158575861397,True,True,True,0.05,1358.4590214865177,0.15,1.0,1375.4572603497952,0.0672690540731657,25,True,True,True,True,24.904585022047286,1-sector
207174734,1.0,4,0.0,20260835,44,0.8485884064262499,47.983688463667704,283,0.5001705708647216,True,True,True,0.05,1403.947938124303,0.15,1.0,1387.9531362162245,0.0707156039915151,50,True,True,True,True,49.604525894859535,2-sector
66410290,1.0,4,0.3,20260836,22,0.9919359189913476,23.962859794646647,139,1.0016084843357251,True,True,True,0.1,1371.4349860672758,0.3,1.0,1378.4441247683092,0.1137700342856563,25,True,True,True,True,24.90452726980311,1-sector
197978738,1.0,4,0.3,20260845,11,0.9459817017372364,22.976079266610668,133,1.0072522769744912,True,False,False,0.05,1338.4820087701037,0.15,1.0,1331.4867840880618,0.108176555419808,26,True,True,False,False,25.378817352685473,1-sector
92497469,1.0,4,0.6,20260846,25,0.9760368919298548,24.00382201940465,139,0.501053880528118,True,True,True,0.05,1342.4054032887357,0.15,1.0,1345.4161646000025,0.0489869729816144,26,True,True,True,True,25.178813652026975,1-sector
149993861,1.0,4,0.0,20260829,69,0.9116246155160196,77.99487400761973,463,0.5000017691401732,True,True,True,0.05,1363.777499081584,0.15,1.0,1377.7736802837298,0.064697961039468,79,True,True,True,True,78.41848747226913,2-sector
219317391,1.0,4,0.3,20260830,23,0.9203714087144764,24.00237266172462,139,1.0046348698278602,True,True,True,0.05,1333.022599124806,0.15,1.0,1331.0185625409574,0.0677832402581505,26,True,True,True,True,25.377342057641954,1-sector
41898474,1.0,4,0.6,20260837,4,0.9985787409390552,10.809984138473055,62,3.603328046157685,False,False,False,0.05,1359.3383260503708,0.15,1.0,1403.9185033692895,0.1812555291170005,50,True,False,False,False,49.604301162181855,2-sector
24696180,1.0,4,0.0,20260838,52,0.9238498780966242,52.9858260759172,312,1.0002459000158108,True,True,True,0.1,1326.647894582298,0.3,1.0,1350.6506988841293,0.1191092848475454,54,True,True,True,True,53.716366959894685,2-sector
12787544,1.0,4,0.0,20260847,27,0.8333054587470488,24.014789189745443,139,0.5010521448586768,True,True,True,0.05,1357.9528485531205,0.15,1.0,1355.9503334158403,0.0699759103035957,25,True,True,True,True,24.902275643343728,1-sector
231840839,1.0,4,0.3,20260848,28,0.997428027645864,52.020890273992336,307,1.0005929174538422,True,True,True,0.05,1370.0675753502992,0.15,1.0,1365.0583018167115,0.0987806246356717,53,True,True,True,True,52.28060838118313,2-sector
200746541,1.0,4,0.6,20260849,16,0.9711711552516212,17.032016447122487,97,1.0068438857292,True,False,False,0.1,1404.528726378005,0.3,1.0,1394.5220757171437,0.1165973994258264,18,True,True,False,False,17.77646262516282,1-sector
270481071,1.0,4,0.0,20260850,25,0.9850450737830666,24.01115638207511,139,0.500980964057367,True,True,True,0.05,1368.7132509289784,0.15,1.0,1360.7121524972115,0.0909194235072719,25,True,True,True,True,24.90420986296249,1-sector
293525326,1.0,4,0.3,20260851,24,0.925898617026542,24.00664482498314,139,0.501266638239978,True,False,False,0.05,1351.134373391631,0.15,1.0,1329.127264611696,0.0671368738668566,26,True,True,False,False,25.37745824106446,1-sector
144434171,1.0,4,0.6,20260852,24,0.9923446427000256,23.9913993625928,139,1.002703284962122,True,True,True,0.05,1373.0416452191257,0.15,1.0,1363.0370698779473,0.0600033375332312,25,True,True,True,True,24.90389521795896,1-sector
279318109,1.0,4,0.0,20260841,62,0.9567357732247452,76.99515973596272,457,1.000408414038321,True,False,False,0.05,1339.682056935934,0.15,1.0,1336.5625181452574,0.0795646348052079,79,True,True,False,False,78.41738968043933,2-sector
421937394,1.0,4,0.3,20260842,9,0.98720817983782,22.00658199772829,127,0.997231240285658,True,True,True,0.05,1338.3554134005058,0.15,1.0,1344.3605016213708,0.0692178832383218,26,True,True,True,True,25.377343164984495,1-sector
267090033,1.0,4,0.6,20260855,12,0.9948923949462286,21.006775702735467,122,1.0008573781257737,True,False,False,0.05,1348.4384779453849,0.15,1.0,1340.482446733892,0.0565190621438234,26,True,True,False,False,25.378976301742114,1-sector
155986202,1.0,4,0.0,20260856,24,0.9019661625750992,22.995700122435665,133,0.5015775860540813,True,True,True,0.05,1358.3329444738545,0.15,1.0,1366.3368685080409,0.0882629793049812,25,True,True,True,True,24.90402224034642,1-sector
317088106,1.0,4,0.0,20260853,26,0.875333948232254,24.97588513660935,144,1.0003011149204069,True,True,True,0.1,1343.8410130383695,0.3,1.0,1350.8397081455005,0.1059871910968773,26,True,True,True,True,25.37726736533864,1-sector
219334470,1.0,4,0.3,20260854,23,0.9804268034625848,23.98635112121474,139,1.0040238609269687,True,False,False,0.05,1343.4579949242702,0.15,1.0,1328.449234322694,0.0718289803793276,26,True,True,False,False,25.379425266278304,1-sector
164768954,1.0,8,0.0,20260859,18,0.7788187511521691,16.993166859160738,97,0.5010979274773018,True,True,True,0.05,1400.6355230352033,0.15,1.0,1398.633187808361,0.0823599244754887,18,True,True,True,True,17.776504766578,1-sector
284083051,1.0,8,0.3,20260860,18,0.9072577497527456,16.987500463640117,97,0.5009400811414412,True,True,True,0.05,1400.917911610759,0.15,1.0,1392.9090988926969,0.0953780618284136,18,True,True,True,True,17.776396603705507,1-sector
308209064,1.0,8,0.3,20260863,25,0.8768349242613489,24.01275100837438,139,1.003525433726184,True,True,True,0.1,1366.5241230118063,0.3,1.0,1377.523786784867,0.2080547265294924,25,True,True,True,True,24.904415701549624,1-sector
231704229,1.0,8,0.6,20260864,26,0.8933631204533801,24.015208977656584,139,0.5014396624692535,True,False,False,0.05,1331.8890196362356,0.15,1.0,1348.8878125282872,0.0501858007578433,26,True,True,False,False,25.3790830771768,1-sector
114918596,1.0,8,0.6,20260867,26,0.8186661313025329,24.006540082791616,139,0.5011817597159883,True,True,True,0.05,1351.2924170218405,0.15,1.0,1349.2897813531615,0.0546662531347113,26,True,True,True,True,25.271799287153044,1-sector
268765642,1.0,8,0.0,20260868,17,0.8549753052894626,16.990541569542984,97,0.5010251253808635,True,True,True,0.1,1403.5326695036272,0.3,1.0,1401.5340764496464,0.1118392296065067,18,True,True,True,True,17.77666158081047,1-sector
220482148,1.0,8,0.0,20260871,3,0.9999399903490674,6.011056396576805,34,2.003685465525602,True,True,True,0.05,1346.8095366545572,0.15,1.0,1328.8036457170851,0.0946170506661128,26,False,False,False,False,25.379179949625723,1-sector
150188659,1.0,8,0.3,20260872,22,0.9752862474044344,23.998723810344472,139,1.0045046746072337,True,True,True,0.05,1337.253519784526,0.15,1.0,1350.2615482842184,0.1301367572166151,26,True,True,True,True,25.38067398253179,1-sector
469939625,1.0,4,0.3,20260857,25,0.947262795749777,23.992850662678393,139,0.5006141760447066,True,True,True,0.05,1370.9954735242284,0.15,1.0,1356.9859734619106,0.0497951949213935,25,True,True,True,True,24.903958197716747,1-sector
150359212,1.0,4,0.6,20260858,66,0.9597588503703486,78.01586033730382,463,1.0003350813383485,True,True,True,0.05,1340.8325824310336,0.15,1.0,1333.8335759466736,0.0485886456242982,79,True,True,True,True,78.41864062657578,2-sector
251885542,1.0,8,0.6,20260861,25,0.9907917559286936,23.989182609195723,139,0.5005411295927413,True,True,True,0.05,1365.7155826902008,0.15,1.0,1364.7167088634585,0.0824121213338171,25,True,True,True,True,24.904467521268998,1-sector
375059160,1.0,8,0.0,20260862,60,0.9345547430533648,77.01685235027139,457,0.5002254139289835,True,True,True,0.05,1327.3813126361415,0.15,1.0,1384.3855086290862,0.0509970265028538,79,True,True,True,True,78.41685560613496,2-sector
251828912,1.0,8,0.3,20260869,26,0.8629096120988685,23.993251110051915,139,0.5006225375495634,True,True,True,0.05,1360.1907219727136,0.15,1.0,1377.1926071786477,0.0699641698548821,25,True,True,True,True,24.904381417703007,1-sector
150104808,1.0,8,0.6,20260870,13,0.7016686895760199,64.96133676069553,385,32.64138076656394,False,False,False,0.05,1366.3649843119636,0.15,1.0,1334.687264632537,0.1496663530894288,79,False,False,False,False,78.4169142712758,2-sector
199729914,1.0,8,0.0,20260865,45,0.8137820532492612,48.00414804527213,283,0.5003794579541223,True,True,True,0.05,1372.2856827454718,0.15,1.0,1380.2860190658391,0.0560507764276658,50,True,True,True,True,49.60415174381478,2-sector
150274632,1.0,8,0.3,20260866,5,0.9387043280420438,51.210062968692455,304,3.9475139822894607,False,False,False,0.05,1396.7191744000943,0.15,1.0,1383.5379044036786,0.231305007641962,79,False,False,False,False,78.4185033355493,2-sector
40182390,1.0,8,0.6,20260879,17,0.8971805029981148,17.012239926242728,97,1.0057960283505425,True,True,True,0.05,1396.851260351258,0.15,1.0,1401.8444746067737,0.0719045089431784,18,True,True,True,True,17.774734104913023,1-sector
161174069,1.0,8,0.0,20260880,27,0.8222772208601626,24.001522804133177,139,0.5011653568347404,True,True,True,0.05,1341.322611244162,0.15,1.0,1348.3114878151905,0.098887310469148,26,True,True,True,True,25.379309548749916,1-sector
100123131,1.0,8,0.6,20260873,42,0.9550631191249904,48.99457098679386,289,0.5000700478953686,True,True,True,0.05,1366.9173011592295,0.15,1.0,1397.9233521605224,0.0423272020774263,50,True,True,True,True,49.604306371534676,2-sector
160113035,1.0,8,0.0,20260874,25,0.9402539700611372,23.994358352805648,139,0.5006444704332149,True,True,True,0.05,1372.0115931447874,0.15,1.0,1371.0066415719607,0.1037964632092113,25,True,True,True,True,24.904083196107422,1-sector
115693639,1.0,8,0.3,20260875,27,0.8016562427130275,23.987672193462913,139,0.5005107732719656,True,True,True,0.05,1379.4781567565851,0.15,1.0,1357.4788502946217,0.0740370069173934,25,True,True,True,True,24.904334066469346,1-sector
279091054,1.0,8,0.6,20260876,36,0.9870099497415696,48.01715007105827,283,1.0016941587880486,True,True,True,0.05,1368.9824004324576,0.15,1.0,1385.962491065454,0.1150248423112269,50,True,True,True,True,49.60605741970858,2-sector
248955543,1.0,8,0.0,20260877,19,0.7777530495366349,17.004356694278158,97,0.5014094095492926,True,False,False,0.05,1399.5721964531076,0.15,1.0,1389.5722945799275,0.0434842872305571,18,True,True,False,False,17.77658540700577,1-sector
100101948,1.0,8,0.3,20260878,45,0.7999181470617819,47.99038860889891,283,1.0011569623693652,True,True,True,0.05,1374.007731743761,0.15,1.0,1359.00518111442,0.0864307931716134,50,True,True,True,True,49.60427103086977,2-sector
3836364,1.0,8,0.3,20260881,18,0.8757345731585381,17.001199271704536,97,1.0052175524770972,True,True,True,0.05,1396.6874143562427,0.15,1.0,1397.685116916832,0.0512483098871674,18,True,True,True,True,17.774802758287933,1-sector
70776480,1.0,8,0.6,20260882,26,0.8865148337863654,23.99168308650883,139,1.002715138891885,True,True,True,0.1,1371.985319959511,0.3,1.0,1368.9821479621696,0.1108905095985679,25,True,True,True,True,24.904188466292,1-sector
389527466,1.0,8,0.0,20260883,26,0.8790601085678857,24.005127376405422,139,1.0044438979084462,True,True,True,0.1,1341.4023745554337,0.3,1.0,1343.382807760661,0.1525710196334264,26,True,True,True,True,25.28288650492823,1-sector
228507309,1.0,8,0.3,20260884,4,0.9385700297228547,23.008613937291557,133,1.007040665168017,True,False,False,0.05,1373.0193804126925,0.15,1.0,1364.025698310992,0.0534446484457625,25,False,False,False,False,24.904458686743055,1-sector
20923934,1.0,8,0.6,20260885,17,0.7864409778152915,15.991322295416012,91,1.0121510518422727,False,False,False,0.05,1392.1802021524595,0.15,1.0,1399.1820171665136,0.0530075186087761,18,True,True,False,False,17.7746171843487,1-sector
218968119,1.0,8,0.0,20260886,26,0.8364450864451741,23.98718420003911,139,1.0025410759767104,True,True,True,0.05,1371.4605457043929,0.15,1.0,1370.459086093808,0.070486562582884,25,True,True,True,True,24.903826349448536,1-sector
259472825,1.0,12,0.6,20260891,19,0.8238304815826514,17.02388209067044,97,1.0064277272953914,True,True,True,0.05,1390.788677704465,0.15,1.0,1394.7843631836663,0.078882848290154,18,True,True,True,True,17.778062338027212,1-sector
218972061,1.0,12,0.0,20260892,22,0.9569979196075186,22.994143183505912,133,1.0064564790027353,True,True,True,0.1,1366.312002929003,0.3,1.0,1374.3041743037784,0.2129494496457993,25,True,True,True,True,24.90383973860753,1-sector
219221780,1.0,12,0.0,20260895,19,0.8359181291477379,17.023845099564824,97,1.0064255392309278,True,True,True,0.05,1397.725419027326,0.15,1.0,1392.7300551220887,0.09075951008339,18,True,True,True,True,17.778023520502302,1-sector
80342205,1.0,12,0.3,20260896,28,0.8435023464242818,23.986168980054117,139,0.500480580968441,True,True,True,0.05,1362.7874409833314,0.15,1.0,1366.786550071277,0.0649243672728395,25,True,True,True,True,24.904225256793325,1-sector
231009108,1.0,12,0.6,20260897,25,0.8878690125950573,23.98889266483457,139,0.5005350756500256,True,True,True,0.05,1374.406868430083,0.15,1.0,1361.405756672786,0.0649903598494579,25,True,True,True,True,24.90416135153373,1-sector
169266000,1.0,12,0.0,20260898,26,0.8800110490437877,23.991517319673676,139,0.5005875234920172,True,True,True,0.05,1362.0618252188845,0.15,1.0,1370.0610217102426,0.0725311325801697,25,True,True,True,True,24.90401934975398,1-sector
183594608,1.0,12,0.3,20260893,44,0.8130306191591992,48.0124625586277,283,1.0015987538189632,True,True,True,0.05,1369.3401018105872,0.15,1.0,1359.338628388283,0.0859620128524367,50,True,True,True,True,49.604135879200385,2-sector
155895287,1.0,12,0.6,20260894,24,0.9883674538453472,23.995611825630476,139,1.0028653153677232,True,True,True,0.05,1369.0399466257577,0.15,1.0,1363.035193714378,0.0407994246336978,25,True,True,True,True,24.903942378737156,1-sector
369219815,1.0,12,0.3,20260899,25,0.9438818209744056,24.016248991289103,139,0.5013851447550106,True,True,True,0.1,1333.4484134920276,0.3,1.0,1339.4439988854926,0.1183074419930051,26,True,True,True,True,25.282901305040923,1-sector
370233036,1.0,12,0.6,20260900,27,0.7601418149340147,23.984392627980014,139,1.0039464944725272,True,True,True,0.05,1334.57238698363,0.15,1.0,1331.5721638945513,0.0779947691702064,26,True,True,True,True,25.37882668733164,1-sector
150270977,1.0,12,0.0,20260889,65,0.9391173400378564,76.99589902210914,457,1.0004175610120325,True,True,True,0.05,1357.538532248893,0.15,1.0,1353.5703917531416,0.1869438433943231,79,True,True,True,True,78.41673355123294,2-sector
11645778,1.0,12,0.3,20260890,17,0.8771526307023125,15.997151938827985,91,0.9915695279900332,True,False,False,0.1,1390.9423298606437,0.3,1.0,1400.944502490313,0.1189332630562328,18,True,True,False,False,17.776304215574783,1-sector
161376469,1.0,8,0.3,20260887,27,0.7458316963423528,22.990490573882653,133,1.0053578340054727,True,True,True,0.05,1340.3183341394645,0.15,1.0,1337.3196114314978,0.059721711451313,25,True,True,True,True,24.615510603410712,1-sector
150390619,1.0,8,0.6,20260888,64,0.9677657204339088,77.98900707256894,462,0.9999989420252546,True,True,True,0.1,1377.5801303718576,0.3,1.0,1378.580140726471,0.1633541627020975,79,True,True,True,True,78.41678699331624,2-sector
115043101,1.0,12,0.0,20260901,25,0.9430488628330674,23.9843383458674,139,0.5007464538276182,True,True,True,0.1,1341.3996148650522,0.3,1.0,1342.4031887660612,0.1088210725917571,26,True,True,True,True,25.284323774071026,1-sector
327939708,1.0,12,0.3,20260902,25,0.9274655036328652,24.01282678742791,139,0.5010146561225544,True,True,True,0.05,1356.919096372672,0.15,1.0,1377.9264830780132,0.0931398802271901,25,True,True,True,True,24.904509046148632,1-sector
231668630,1.0,12,0.6,20260903,25,0.9184283665805562,24.00513436639335,139,1.0047412820630444,True,True,True,0.05,1332.2948153638229,0.15,1.0,1333.2867198272656,0.1119520931523778,26,True,True,True,True,25.377333260834575,1-sector
325338671,1.0,12,0.0,20260904,27,0.8418116900455269,24.00099413377552,139,1.004581769611874,True,False,False,0.1,1331.9142602281215,0.3,1.0,1347.9150652581257,0.1005235196808734,26,True,True,False,False,25.37735189520231,1-sector
207090424,1.0,12,0.0,20260907,26,0.902160345439058,24.014131446681176,139,0.5010407053529208,True,True,True,0.1,1361.7351783099875,0.3,1.0,1360.730820495222,0.1141003011428514,25,True,True,True,True,24.90441455741984,1-sector
401986029,1.0,12,0.3,20260908,26,0.8991390126224093,24.0121563877301,139,0.5010006643663114,True,True,True,0.05,1376.776596954626,0.15,1.0,1376.7746681079618,0.0817494244667701,25,True,True,True,True,24.90380852765975,1-sector
231912935,1.0,12,0.3,20260905,51,0.923015130754522,51.992796517549095,307,0.5002394137272201,True,True,True,0.05,1370.4985944985438,0.15,1.0,1350.497896365251,0.078726901566031,54,True,True,True,True,53.716402562472695,2-sector
139844443,1.0,12,0.6,20260906,27,0.8902436580253504,24.998338379654346,145,1.0011344881170474,True,True,True,0.05,1336.8601467834103,0.15,1.0,1346.8609239261782,0.0773953526517678,26,True,True,True,True,25.37889233486294,1-sector
355508749,1.0,12,0.0,20260913,25,0.942909396803696,23.9915853557236,139,1.002711050721641,True,True,True,0.05,1359.9894068905703,0.15,1.0,1360.9876413615573,0.0974926860325067,25,True,True,True,True,24.904085913473864,1-sector
270269007,1.0,12,0.3,20260914,24,0.9865205960033688,24.01554317150976,139,1.0036328015223597,True,False,False,0.05,1378.8249619039502,0.15,1.0,1360.8277617878227,0.0762989656191453,25,True,True,False,False,24.904441699884956,1-sector
92497469,2.0,1,0.3,20260926,2,1.0,0.5499878761606851,1,0.5499878761606851,False,False,False,0.05,1342.9553911648964,0.15,2.0,1347.3031976546008,0.0688549970175074,13,False,False,False,False,25.178813652026975,1-sector
12787544,2.0,1,0.6,20260927,2,0.9411460779426906,13.817655414809906,80,0.7629953530613979,False,False,False,0.05,1366.394426390265,0.15,2.0,1358.19627667738,0.0685172839339727,13,False,False,False,False,24.902275643343728,1-sector
207174734,1.0,12,0.6,20260915,45,0.8128502289788001,48.01007632687424,283,0.5004400817272083,True,True,True,0.05,1393.9952076435218,0.15,1.0,1391.9957294670842,0.065030180508228,50,True,True,True,True,49.604525894859535,2-sector
66410290,1.0,12,0.0,20260916,25,0.8780337433334527,24.01424948850604,139,1.003583372459815,True,True,True,0.1,1358.4083530005405,0.3,1.0,1359.4051795692392,0.1244590702476428,25,True,True,True,True,24.90452726980311,1-sector
279318109,2.0,1,0.6,20260921,8,0.789467479506918,53.172536017705625,315,0.61812137020242,False,False,False,0.05,1339.682056935934,0.15,2.0,1387.354822630712,0.0781674149911726,40,False,False,False,False,78.41738968043933,2-sector
149993861,1.0,12,0.6,20260909,70,0.8289863094035491,77.01847979816648,457,0.5002359821752318,True,False,False,0.05,1341.3898775382022,0.15,1.0,1404.3879643214102,0.0602521233057193,79,True,True,False,False,78.41848747226913,2-sector
219317391,1.0,12,0.0,20260910,26,0.8803113170991926,23.99820049702157,139,0.5010971904557636,True,True,True,0.05,1344.218246864705,0.15,1.0,1327.217078430638,0.0760612481130141,26,True,True,True,True,25.377342057641954,1-sector
41898474,1.0,12,0.3,20260917,4,0.993558970266778,10.912764472031084,63,3.6375881573436946,False,False,False,0.05,1355.6396103154468,0.15,1.0,1387.6033481978975,0.2140867440934823,50,True,False,False,False,49.604301162181855,2-sector
24696180,1.0,12,0.6,20260918,55,0.821906698910108,52.985823550792475,312,1.0002458541227366,True,True,True,0.1,1371.6880404896838,0.3,1.0,1377.688071329055,0.1051880532237868,54,True,True,True,True,53.716366959894685,2-sector
278990983,1.0,12,0.3,20260911,42,0.887335446219993,47.96308660022214,282,1.0006119171003776,True,True,True,0.1,1365.128192715024,0.3,1.0,1388.0944790716503,0.2356910243214155,50,True,True,True,True,49.60616389199777,2-sector
219334689,1.0,12,0.6,20260912,50,0.8130373846443705,48.99412101213193,289,0.5001433371925109,True,True,True,0.05,1331.5884546118275,0.15,1.0,1341.5908849827829,0.0468672207054113,50,True,True,True,True,49.989936651389144,2-sector
267090033,2.0,1,0.3,20260935,2,0.0,0.3124957149416332,0,,False,False,False,0.05,1348.5204212590038,0.15,2.0,1337.3019794738786,0.0797884615851013,13,False,False,False,False,25.378976301742114,1-sector
144434171,2.0,1,0.3,20260932,2,0.0,0.3319361853109512,0,,False,False,False,0.05,1379.8039988266294,0.15,2.0,1378.894997845833,0.084609475306826,13,False,False,False,False,24.90389521795896,1-sector
231704229,2.0,1,0.3,20260944,2,0.9689625608777108,13.698524254017684,79,1.13402951969955,False,False,False,0.05,1348.4472795685213,0.15,2.0,1332.741567169487,0.064193167674664,13,False,False,False,False,25.3790830771768,1-sector
